dates,pression,temp_riv
12-10-2024 03:30,-6.558189999999996,12.598
12-10-2024 03:45,-6.517124800000005,12.579
12-10-2024 04:00,-6.290644,12.562
12-10-2024 04:15,-6.233816399999995,12.547
12-10-2024 04:30,-6.344567999999995,12.536
12-10-2024 04:45,-6.613773199999997,12.527
12-10-2024 05:00,-6.505925199999993,12.526
12-10-2024 05:15,-6.360330399999995,12.524
12-10-2024 05:30,-6.384388799999996,12.523
12-10-2024 05:45,-6.29562159999999,12.523
12-10-2024 06:00,-6.476059599999999,12.523
12-10-2024 06:15,-5.983691999999991,12.521
12-10-2024 06:30,-6.206854399999997,12.52
12-10-2024 06:45,-6.39849199999999,12.521
12-10-2024 07:00,-6.749827599999989,12.521
12-10-2024 07:15,-6.870119599999995,12.52
12-10-2024 07:30,-7.3811532,12.52
12-10-2024 07:45,-7.74202919999999,12.518
12-10-2024 08:00,-8.121571199999991,12.514
12-10-2024 08:15,-8.172176799999988,12.511
12-10-2024 08:30,-8.1439704,12.508
12-10-2024 08:45,-8.092950000000002,12.502
12-10-2024 09:00,-7.928689199999994,12.499
12-10-2024 09:15,-8.33851159999999,12.499
12-10-2024 09:30,-8.494891199999998,12.5
12-10-2024 09:45,-7.744932799999987,12.502
12-10-2024 10:00,-8.262603199999987,12.505
12-10-2024 10:15,-7.526747999999998,12.509
12-10-2024 10:30,-8.6297012,12.518
12-10-2024 10:45,-8.783177199999997,12.53
12-10-2024 11:00,-8.344733599999998,12.545
12-10-2024 11:15,-7.90794919999999,12.564
12-10-2024 11:30,-8.110371599999993,12.579
12-10-2024 11:45,-8.960296799999995,12.595
12-10-2024 12:00,-8.746674799999994,12.624
12-10-2024 12:15,-8.194575999999998,12.654
12-10-2024 12:30,-7.439639999999997,12.689
12-10-2024 12:45,-7.715067199999993,12.719
12-10-2024 13:00,-8.287905999999992,12.737
12-10-2024 13:15,-7.553709999999995,12.764
12-10-2024 13:30,-7.643721599999992,12.794
12-10-2024 13:45,-7.629618399999998,12.829
12-10-2024 14:00,-8.194575999999998,12.867
12-10-2024 14:15,-7.436321599999999,12.903
12-10-2024 14:30,-6.388951599999999,12.941
12-10-2024 14:45,-7.441299199999989,12.987
12-10-2024 15:00,-7.477801599999992,13.02
12-10-2024 15:15,-7.138909999999996,13.057
12-10-2024 15:30,-7.4002339999999975,13.093
12-10-2024 15:45,-7.268742399999994,13.129
12-10-2024 16:00,-7.903386400000002,13.171
12-10-2024 16:15,-7.393597199999988,13.225
12-10-2024 16:30,-6.911184799999987,13.27
12-10-2024 16:45,-7.564494799999991,13.305
12-10-2024 17:00,-7.3525319999999965,13.339
12-10-2024 17:15,-6.838179999999994,13.373
12-10-2024 17:30,-7.362072400000002,13.4
12-10-2024 17:45,-6.8161956,13.428
12-10-2024 18:00,-6.417572800000002,13.457
12-10-2024 18:15,-6.493481200000005,13.484
12-10-2024 18:30,-6.495140399999997,13.508
12-10-2024 18:45,-6.589714799999996,13.532
12-10-2024 19:00,-6.54076839999999,13.556
12-10-2024 19:15,-7.083741599999996,13.58
12-10-2024 19:30,-6.994974400000004,13.601
12-10-2024 19:45,-6.512562000000003,13.622
12-10-2024 20:00,-6.27197799999999,13.642
12-10-2024 20:15,-6.0550375999999915,13.661
12-10-2024 20:30,-6.376092799999995,13.679
12-10-2024 20:45,-6.420476399999984,13.696
12-10-2024 21:00,-6.173670399999992,13.711
12-10-2024 21:15,-6.645297999999997,13.721
12-10-2024 21:30,-6.572707999999992,13.727
12-10-2024 21:45,-5.658073999999999,13.732
12-10-2024 22:00,-6.056696799999997,13.736
12-10-2024 22:15,-5.860496400000002,13.742
12-10-2024 22:30,-5.798691199999993,13.748
12-10-2024 22:45,-5.705361199999999,13.754
12-10-2024 23:00,-5.7688255999999996,13.756
12-10-2024 23:15,-5.767166399999994,13.754
12-10-2024 23:30,-6.265341199999995,13.748
12-10-2024 23:45,-5.2275116,13.738
13-10-2024 00:00,-5.675495599999991,13.735
13-10-2024 00:15,-5.7688255999999996,13.73
13-10-2024 00:30,-6.247919599999989,13.724
13-10-2024 00:45,-5.537781999999993,13.72
13-10-2024 01:00,-6.485599999999991,13.712
13-10-2024 01:15,-6.023512799999992,13.702
13-10-2024 01:30,-6.233816399999995,13.691
13-10-2024 01:45,-5.458555199999992,13.687
13-10-2024 02:00,-5.675495599999991,13.684
13-10-2024 02:15,-6.289399599999996,13.681
13-10-2024 02:30,-6.066237199999989,13.672
13-10-2024 02:45,-5.409608799999987,13.663
13-10-2024 03:00,-6.020194399999994,13.652
13-10-2024 03:15,-5.672177199999993,13.642
13-10-2024 03:30,-6.012313199999994,13.629
13-10-2024 03:45,-4.855435999999997,13.617
13-10-2024 04:00,-5.282679999999999,13.602
13-10-2024 04:15,-5.110537999999991,13.586
13-10-2024 04:30,-5.3191824000000025,13.572
13-10-2024 04:45,-5.0931163999999995,13.556
13-10-2024 05:00,-5.8571779999999904,13.533
13-10-2024 05:15,-5.517041999999989,13.508
13-10-2024 05:30,-6.332123999999993,13.476
13-10-2024 05:45,-4.814370799999992,13.446
13-10-2024 06:00,-5.846393199999994,13.415
13-10-2024 06:15,-5.2117492,13.377
13-10-2024 06:30,-5.928523599999991,13.336
13-10-2024 06:45,-5.822334799999993,13.294
13-10-2024 07:00,-5.374765599999989,13.255
13-10-2024 07:15,-6.282762799999986,13.216
13-10-2024 07:30,-5.268576799999991,13.177
13-10-2024 07:45,-6.069140799999985,13.142
13-10-2024 08:00,-5.9729071999999945,13.106
13-10-2024 08:15,-6.1483676,13.067
13-10-2024 08:30,-5.509160800000004,13.025
13-10-2024 08:45,-5.631112000000002,12.992
13-10-2024 09:00,-5.680058399999993,12.966
13-10-2024 09:15,-5.849296800000005,12.945
13-10-2024 09:30,-6.033053199999998,12.93
13-10-2024 09:45,-5.985351199999997,12.921
13-10-2024 10:00,-5.298857199999986,12.919
13-10-2024 10:15,-5.363565999999992,12.916
13-10-2024 10:30,-5.510819999999995,12.915
13-10-2024 10:45,-5.600831599999992,12.915
13-10-2024 11:00,-5.767166399999994,12.919
13-10-2024 11:15,-5.558107199999995,12.933
13-10-2024 11:30,-5.181468800000005,12.948
13-10-2024 11:45,-6.039275200000006,12.959
13-10-2024 12:00,-5.499620399999998,12.972
13-10-2024 12:15,-5.673836399999999,12.996
13-10-2024 12:30,-5.60414999999999,13.017
13-10-2024 12:45,-5.404631199999997,13.029
13-10-2024 13:00,-5.225852399999994,13.043
13-10-2024 13:15,-5.547322399999999,13.037
13-10-2024 13:30,-5.402971999999991,13.046
13-10-2024 13:45,-5.069057999999998,13.069
13-10-2024 14:00,-5.316278799999992,13.082
13-10-2024 14:15,-5.278117199999997,13.105
13-10-2024 14:30,-5.067813599999994,13.144
13-10-2024 14:45,-5.116759999999999,13.159
13-10-2024 15:00,-4.974483599999999,13.175
13-10-2024 15:15,-4.857095199999989,13.177
13-10-2024 15:30,-4.914337599999996,13.201
13-10-2024 15:45,-4.874516799999995,13.207
13-10-2024 16:00,-5.107219599999993,13.227
13-10-2024 16:15,-5.159484399999997,13.248
13-10-2024 16:30,-4.736803199999997,13.258
13-10-2024 16:45,-4.9014787999999925,13.27
13-10-2024 17:00,-4.736803199999997,13.258
13-10-2024 17:15,-5.06283599999999,13.255
13-10-2024 17:30,-4.746343599999989,13.26
13-10-2024 17:45,-4.862072799999993,13.266
13-10-2024 18:00,-4.650109999999998,13.27
13-10-2024 18:15,-4.548484000000002,13.279
13-10-2024 18:30,-4.53604,13.287
13-10-2024 18:45,-4.7434399999999926,13.293
13-10-2024 19:00,-4.708596799999995,13.3
13-10-2024 19:15,-4.597845199999995,13.306
13-10-2024 19:30,-4.602407999999997,13.312
13-10-2024 19:45,-4.483775199999997,13.318
13-10-2024 20:00,-4.635591999999988,13.321
13-10-2024 20:15,-4.464694399999999,13.324
13-10-2024 20:30,-4.711500399999991,13.323
13-10-2024 20:45,-4.631029199999986,13.317
13-10-2024 21:00,-4.607385600000001,13.303
13-10-2024 21:15,-4.447272799999993,13.285
13-10-2024 21:30,-4.518618399999994,13.266
13-10-2024 21:45,-4.604067199999989,13.248
13-10-2024 22:00,-4.588304800000003,13.231
13-10-2024 22:15,-4.515299999999996,13.209
13-10-2024 22:30,-4.599504400000001,13.186
13-10-2024 22:45,-4.94420319999999,13.168
13-10-2024 23:00,-4.672094399999992,13.153
13-10-2024 23:15,-4.6231480000000005,13.142
13-10-2024 23:30,-4.759202399999992,13.126
13-10-2024 23:45,-4.485434400000003,13.106
14-10-2024 00:00,-4.548484000000002,13.088
14-10-2024 00:15,-4.390445199999988,13.073
14-10-2024 00:30,-4.398326400000002,13.052
14-10-2024 00:45,-4.488337999999999,13.029
14-10-2024 01:00,-4.7513211999999925,13.01
14-10-2024 01:15,-4.844651199999987,12.992
14-10-2024 01:30,-4.6467916,12.969
14-10-2024 01:45,-4.452250399999997,12.942
14-10-2024 02:00,-4.4713311999999945,12.907
14-10-2024 02:15,-4.437732400000002,12.879
14-10-2024 02:30,-4.648450799999992,12.856
14-10-2024 02:45,-4.608629999999991,12.834
14-10-2024 03:00,-4.660894799999994,12.808
14-10-2024 03:15,-4.801926800000004,12.788
14-10-2024 03:30,-4.640569599999992,12.772
14-10-2024 03:45,-4.624807199999992,12.752
14-10-2024 04:00,-4.540602800000002,12.734
14-10-2024 04:15,-4.767083599999992,12.717
14-10-2024 04:30,-4.6467916,12.702
14-10-2024 04:45,-4.521936799999992,12.686
14-10-2024 05:00,-4.8255703999999895,12.668
14-10-2024 05:15,-4.92055959999999,12.65
14-10-2024 05:30,-4.8255703999999895,12.634
14-10-2024 05:45,-4.955402800000002,12.622
14-10-2024 06:00,-5.077354,12.61
14-10-2024 06:15,-4.610289199999997,12.598
14-10-2024 06:30,-4.594526799999997,12.586
14-10-2024 06:45,-4.782845999999992,12.576
14-10-2024 07:00,-4.798608399999992,12.564
14-10-2024 07:15,-4.765424400000001,12.554
14-10-2024 07:30,-4.668775999999994,12.548
14-10-2024 07:45,-4.872857599999989,12.544
14-10-2024 08:00,-4.795704799999996,12.542
14-10-2024 08:15,-4.727677599999993,12.538
14-10-2024 08:30,-4.640569599999992,12.536
14-10-2024 08:45,-4.759202399999992,12.535
14-10-2024 09:00,-5.140403599999999,12.539
14-10-2024 09:15,-4.836770000000001,12.547
14-10-2024 09:30,-5.142062799999991,12.557
14-10-2024 09:45,-4.926781599999998,12.573
14-10-2024 10:00,-4.823911199999998,12.594
14-10-2024 10:15,-4.869953999999993,12.616
14-10-2024 10:30,-4.624807199999992,12.634
14-10-2024 10:45,-4.6231480000000005,12.668
14-10-2024 11:00,-4.798608399999992,12.695
14-10-2024 11:15,-4.789068,12.72
14-10-2024 11:30,-4.860413600000001,12.76
14-10-2024 11:45,-4.608629999999991,12.821
14-10-2024 12:00,-4.940884799999992,12.904
14-10-2024 12:15,-4.933003599999992,12.999
14-10-2024 12:30,-4.760861599999998,13.085
14-10-2024 12:45,-4.653013599999994,13.151
14-10-2024 13:00,-4.6467916,13.197
14-10-2024 13:15,-4.531062399999996,13.254
14-10-2024 13:30,-4.279693599999987,13.317
14-10-2024 13:45,-4.580423599999989,13.401
14-10-2024 14:00,-4.22908799999999,13.469
14-10-2024 14:15,-4.14197999999999,13.497
14-10-2024 14:30,-4.040768799999995,13.539
14-10-2024 14:45,-4.184704400000001,13.595
14-10-2024 15:00,-4.072293599999995,13.637
14-10-2024 15:15,-4.031228400000003,13.673
14-10-2024 15:30,-3.9694231999999943,13.705
14-10-2024 15:45,-3.8823151999999936,13.747
14-10-2024 16:00,-3.8221692000000047,13.792
14-10-2024 16:15,-3.8130436000000003,13.85
14-10-2024 16:30,-3.6259687999999954,13.897
14-10-2024 16:45,-3.501114000000001,13.915
14-10-2024 17:00,-3.6500271999999967,13.937
14-10-2024 17:15,-3.5691412000000042,13.969
14-10-2024 17:30,-3.5819999999999936,14.011
14-10-2024 17:45,-3.4538268000000016,14.063
14-10-2024 18:00,-3.423546399999992,14.107
14-10-2024 18:15,-3.440967999999998,14.134
14-10-2024 18:30,-3.243108399999997,14.152
14-10-2024 18:45,-3.436405199999996,14.164
14-10-2024 19:00,-3.499454799999995,14.176
14-10-2024 19:15,-3.4297684000000004,14.192
14-10-2024 19:30,-3.235227199999997,14.216
14-10-2024 19:45,-3.3082319999999896,14.235
14-10-2024 20:00,-3.2178055999999913,14.255
14-10-2024 20:15,-3.2240275999999994,14.274
14-10-2024 20:30,-3.077188399999997,14.292
14-10-2024 20:45,-2.933252799999991,14.309
14-10-2024 21:00,-3.164296399999998,14.319
14-10-2024 21:15,-3.107053999999991,14.324
14-10-2024 21:30,-2.836604399999999,14.325
14-10-2024 21:45,-2.9187347999999957,14.328
14-10-2024 22:00,-2.7635996000000063,14.334
14-10-2024 22:15,-2.765258799999998,14.343
14-10-2024 22:30,-2.7146531999999866,14.352
14-10-2024 22:45,-2.8096424000000013,14.358
14-10-2024 23:00,-2.7382968000000005,14.363
14-10-2024 23:15,-2.7635996000000063,14.366
14-10-2024 23:30,-2.6420631999999955,14.366
14-10-2024 23:45,-2.562836399999995,14.364
15-10-2024 00:00,-2.6449667999999917,14.36
15-10-2024 00:15,-2.5325559999999996,14.355
15-10-2024 00:30,-2.5897983999999923,14.346
15-10-2024 00:45,-2.4346631999999886,14.337
15-10-2024 01:00,-2.5060088000000036,14.327
15-10-2024 01:15,-2.461625199999986,14.315
15-10-2024 01:30,-2.474069199999988,14.297
15-10-2024 01:45,-2.271646799999985,14.276
15-10-2024 02:00,-2.335111199999986,14.249
15-10-2024 02:15,-2.5437555999999972,14.217
15-10-2024 02:30,-2.4458628000000004,14.183
15-10-2024 02:45,-2.4487663999999967,14.144
15-10-2024 03:00,-2.5325559999999996,14.104
15-10-2024 03:15,-2.433003999999997,14.065
15-10-2024 03:30,-2.5296524000000034,14.024
15-10-2024 03:45,-2.5914575999999983,13.982
15-10-2024 04:00,-2.562836399999995,13.94
15-10-2024 04:15,-2.8063239999999894,13.898
15-10-2024 04:30,-2.5217712000000034,13.855
15-10-2024 04:45,-2.695572400000003,13.811
15-10-2024 05:00,-2.706772000000001,13.766
15-10-2024 05:15,-2.6482852000000037,13.724
15-10-2024 05:30,-2.7196308000000045,13.684
15-10-2024 05:45,-2.788902399999998,13.648
15-10-2024 06:00,-2.7163123999999925,13.61
15-10-2024 06:15,-2.8523667999999986,13.566
15-10-2024 06:30,-2.7938800000000015,13.529
15-10-2024 06:45,-3.0120648000000045,13.496
15-10-2024 07:00,-2.781021199999998,13.464
15-10-2024 07:15,-3.0423451999999997,13.436
15-10-2024 07:30,-2.9519188000000014,13.407
15-10-2024 07:45,-2.963118399999999,13.385
15-10-2024 08:00,-2.949015200000005,13.367
15-10-2024 08:15,-2.849048400000001,13.348
15-10-2024 08:30,-2.9963023999999905,13.33
15-10-2024 08:45,-2.9519188000000014,13.312
15-10-2024 09:00,-2.8540259999999904,13.296
15-10-2024 09:15,-3.167199999999994,13.281
15-10-2024 09:30,-3.164296399999998,13.273
15-10-2024 09:45,-3.100831999999997,13.27
15-10-2024 10:00,-3.0187016,13.276
15-10-2024 10:15,-3.015383199999988,13.285
15-10-2024 10:30,-3.114935200000005,13.3
15-10-2024 10:45,-2.949015200000005,13.312
15-10-2024 11:00,-3.157659599999988,13.323
15-10-2024 11:15,-3.1402379999999965,13.344
15-10-2024 11:30,-3.091291599999991,13.37
15-10-2024 11:45,-3.0738699999999994,13.397
15-10-2024 12:00,-3.0564483999999936,13.425
15-10-2024 12:15,-2.977221599999993,13.458
15-10-2024 12:30,-3.214901999999995,13.503
15-10-2024 12:45,-3.4156651999999923,13.553
15-10-2024 13:00,-3.3223351999999977,13.596
15-10-2024 13:15,-3.238545599999995,13.623
15-10-2024 13:30,-3.233567999999991,13.651
15-10-2024 13:45,-3.1846216,13.675
15-10-2024 14:00,-2.8822323999999924,13.706
15-10-2024 14:15,-2.9805399999999906,13.742
15-10-2024 14:30,-3.0440043999999915,13.775
15-10-2024 14:45,-3.2115835999999973,13.801
15-10-2024 15:00,-3.306572799999998,13.841
15-10-2024 15:15,-3.1974804000000034,13.88
15-10-2024 15:30,-3.1879399999999976,13.925
15-10-2024 15:45,-3.1705183999999917,13.966
15-10-2024 16:00,-3.1974804000000034,14.0
15-10-2024 16:15,-3.157659599999988,14.023
15-10-2024 16:30,-3.1655408000000023,14.056
15-10-2024 16:45,-3.222783199999995,14.09
15-10-2024 17:00,-3.1244755999999967,14.126
15-10-2024 17:15,-2.9933987999999943,14.155
15-10-2024 17:30,-3.0896323999999993,14.182
15-10-2024 17:45,-3.0958543999999932,14.208
15-10-2024 18:00,-3.151437599999994,14.232
15-10-2024 18:15,-2.9266159999999957,14.256
15-10-2024 18:30,-3.0693071999999972,14.279
15-10-2024 18:45,-2.970999599999999,14.294
15-10-2024 19:00,-2.9299343999999934,14.322
15-10-2024 19:15,-3.0659887999999853,14.352
15-10-2024 19:30,-2.9743179999999967,14.388
15-10-2024 19:45,-2.8602479999999986,14.426
15-10-2024 20:00,-3.0614259999999973,14.456
15-10-2024 20:15,-2.755718399999992,14.486
15-10-2024 20:30,-2.8079831999999953,14.506
15-10-2024 20:45,-2.90919439999999,14.526
15-10-2024 21:00,-2.608879200000004,14.548
15-10-2024 21:15,-2.5835763999999983,14.568
15-10-2024 21:30,-2.75115559999999,14.586
15-10-2024 21:45,-2.705112799999995,14.605
15-10-2024 22:00,-2.475728399999994,14.622
15-10-2024 22:15,-2.6499443999999954,14.64
15-10-2024 22:30,-2.549977599999991,14.656
15-10-2024 22:45,-2.355436400000002,14.679
15-10-2024 23:00,-2.475728399999994,14.696
15-10-2024 23:15,-2.561177199999989,14.713
15-10-2024 23:30,-2.5785987999999946,14.729
15-10-2024 23:45,-2.421804399999999,14.743
16-10-2024 00:00,-2.4379816000000005,14.753
16-10-2024 00:15,-2.395257200000003,14.761
16-10-2024 00:30,-2.3127119999999906,14.767
16-10-2024 00:45,-2.154673200000005,14.77
16-10-2024 01:00,-2.2621063999999933,14.77
16-10-2024 01:15,-2.341333199999994,14.767
16-10-2024 01:30,-2.403138400000003,14.765
16-10-2024 01:45,-2.279527999999999,14.761
16-10-2024 02:00,-2.2401219999999995,14.753
16-10-2024 02:15,-2.061343199999996,14.743
16-10-2024 02:30,-2.2148191999999938,14.732
16-10-2024 02:45,-2.2384627999999935,14.72
16-10-2024 03:00,-2.303171599999999,14.704
16-10-2024 03:15,-2.165458000000001,14.686
16-10-2024 03:30,-2.417241599999997,14.667
16-10-2024 03:45,-2.211500799999996,14.644
16-10-2024 04:00,-2.3002679999999884,14.62
16-10-2024 04:15,-2.2969495999999907,14.599
16-10-2024 04:30,-2.339673999999988,14.577
16-10-2024 04:45,-2.2430255999999957,14.559
16-10-2024 05:00,-2.2604471999999873,14.542
16-10-2024 05:15,-2.273305999999991,14.527
16-10-2024 05:30,-2.143473599999993,14.508
16-10-2024 05:45,-2.1086303999999956,14.49
16-10-2024 06:00,-2.105311999999998,14.472
16-10-2024 06:15,-2.084986799999996,14.457
16-10-2024 06:30,-2.2480031999999994,14.445
16-10-2024 06:45,-2.129370399999999,14.432
16-10-2024 07:00,-2.157576800000001,14.417
16-10-2024 07:15,-2.2430255999999957,14.397
16-10-2024 07:30,-2.143473599999993,14.375
16-10-2024 07:45,-1.9630355999999978,14.349
16-10-2024 08:00,-2.077105599999996,14.324
16-10-2024 08:15,-2.1878571999999963,14.301
16-10-2024 08:30,-2.1845387999999986,14.28
16-10-2024 08:45,-2.1687763999999987,14.264
16-10-2024 09:00,-2.1165115999999955,14.252
16-10-2024 09:15,-2.029403599999995,14.244
16-10-2024 09:30,-2.1148523999999895,14.234
16-10-2024 09:45,-2.1119487999999933,14.237
16-10-2024 10:00,-2.072127999999992,14.246
16-10-2024 10:15,-2.0281592000000046,14.264
16-10-2024 10:30,-1.9821163999999953,14.286
16-10-2024 10:45,-2.1306148000000036,14.303
16-10-2024 11:00,-2.0866460000000018,14.336
16-10-2024 11:15,-2.0468251999999865,14.409
16-10-2024 11:30,-2.07544639999999,14.462
16-10-2024 11:45,-2.2160635999999982,14.475
16-10-2024 12:00,-2.970999599999999,14.505
16-10-2024 12:15,-3.515217199999995,14.548
16-10-2024 12:30,-3.3476379999999892,14.598
