dates_parsed,dH,temperature_stream_C
2016-07-06 06:30:00,-0.022756235064051444,12.88
2016-07-06 06:45:00,-0.022837358076437823,12.847
2016-07-06 07:00:00,-0.02301679663862091,12.825
2016-07-06 07:15:00,-0.022931365919199736,12.808
2016-07-06 07:30:00,-0.022912078331891714,12.8
2016-07-06 07:45:00,-0.022912078331891714,12.8
2016-07-06 08:00:00,-0.022825777865907178,12.811
2016-07-06 08:15:00,-0.022750919490322933,12.831
2016-07-06 08:30:00,-0.02264849315724157,12.858
2016-07-06 08:45:00,-0.022884134304732552,12.882
2016-07-06 09:00:00,-0.022802220862293526,12.909
2016-07-06 09:15:00,-0.022696770929131325,12.939
2016-07-06 09:30:00,-0.02272044553998471,12.963
2016-07-06 09:45:00,-0.022480041299286473,12.998
2016-07-06 10:00:00,-0.022650902738128975,13.032
2016-07-06 10:15:00,-0.022659241911938167,13.078
2016-07-06 10:30:00,-0.022665565352360095,13.126
2016-07-06 10:45:00,-0.022794966136636223,13.174
2016-07-06 11:00:00,-0.022804313177138984,13.219
2016-07-06 11:15:00,-0.022698210934054334,13.27
2016-07-06 11:30:00,-0.022828402148383425,13.324
2016-07-06 11:45:00,-0.022778008813705355,13.374
2016-07-06 12:00:00,-0.02286371577338724,13.445
2016-07-06 12:15:00,-0.0229655486001661,13.5
2016-07-06 12:30:00,-0.02260983319601081,13.568
2016-07-06 12:45:00,-0.022817254076082226,13.62
2016-07-06 13:00:00,-0.022878634114988434,13.688
2016-07-06 13:15:00,-0.02310231898228704,13.751
2016-07-06 13:30:00,-0.022910054393348356,13.84
2016-07-06 13:45:00,-0.023076014618853405,13.906
2016-07-06 14:00:00,-0.02302475153761198,13.984
2016-07-06 14:15:00,-0.023029552921548402,14.081
2016-07-06 14:30:00,-0.02297196639988505,14.111
2016-07-06 14:45:00,-0.023284757896608107,14.167
2016-07-06 15:00:00,-0.023165553386507314,14.231
2016-07-06 15:15:00,-0.023301929921127815,14.306
2016-07-06 15:30:00,-0.023712463974235695,14.36
2016-07-06 15:45:00,-0.023539348852474683,14.43
2016-07-06 16:00:00,-0.02321299970256303,14.496
2016-07-06 16:15:00,-0.023217662966369092,14.566
2016-07-06 16:30:00,-0.023231041473645943,14.607
2016-07-06 16:45:00,-0.023204105313180495,14.688
2016-07-06 17:00:00,-0.023352931804894998,14.771
2016-07-06 17:15:00,-0.023299652990266602,14.851
2016-07-06 17:30:00,-0.023615823643841457,14.924
2016-07-06 17:45:00,-0.023571615629455114,14.995
2016-07-06 18:00:00,-0.023533316695099782,15.033
2016-07-06 18:15:00,-0.02365443710918666,15.096
2016-07-06 18:30:00,-0.023683151053507847,15.115
2016-07-06 18:45:00,-0.023718840748173403,15.161
2016-07-06 19:00:00,-0.02382606846519134,15.231
2016-07-06 19:15:00,-0.024172257682932123,15.281
2016-07-06 19:30:00,-0.023966970143487556,15.349
2016-07-06 19:45:00,-0.023763125344018234,15.402
2016-07-06 20:00:00,-0.02360499010253014,15.43
2016-07-06 20:15:00,-0.02364378271378694,15.439
2016-07-06 20:30:00,-0.023597935035675206,15.437
2016-07-06 20:45:00,-0.02370856242243557,15.429
2016-07-06 21:00:00,-0.023489402698812535,15.409
2016-07-06 21:15:00,-0.02378126694450234,15.384
2016-07-06 21:30:00,-0.023886716877664544,15.354
2016-07-06 21:45:00,-0.02365813079702834,15.323
2016-07-06 22:00:00,-0.023611354568733457,15.288
2016-07-06 22:15:00,-0.023788421840758304,15.248
2016-07-06 22:30:00,-0.023777059066868573,15.205
2016-07-06 22:45:00,-0.02374237723889643,15.158
2016-07-06 23:00:00,-0.023639319108783245,15.111
2016-07-06 23:15:00,-0.023559007039340284,15.055
2016-07-06 23:30:00,-0.02374716084499431,15.004
2016-07-06 23:45:00,-0.02322520897507342,14.952
2016-07-07 00:00:00,-0.023304178133942314,14.894
2016-07-07 00:15:00,-0.023184856016601644,14.836
2016-07-07 00:30:00,-0.02335091607150788,14.773
2016-07-07 00:45:00,-0.02313025480428981,14.707
2016-07-07 01:00:00,-0.022834379604716536,14.641
2016-07-07 01:15:00,-0.02290493027326583,14.571
2016-07-07 01:30:00,-0.02317960198154515,14.502
2016-07-07 01:45:00,-0.022833057207033103,14.432
2016-07-07 02:00:00,-0.02290562360896952,14.36
2016-07-07 02:15:00,-0.023108104984974315,14.288
2016-07-07 02:30:00,-0.02308012266708598,14.214
2016-07-07 02:45:00,-0.02302378196164773,14.141
2016-07-07 03:00:00,-0.022525011025678603,14.066
2016-07-07 03:15:00,-0.022625935815165088,13.993
2016-07-07 03:30:00,-0.02285778344541337,13.919
2016-07-07 03:45:00,-0.022745733831568544,13.847
2016-07-07 04:00:00,-0.02320804515570994,13.775
2016-07-07 04:15:00,-0.022891874502134934,13.702
2016-07-07 04:30:00,-0.02316755407710797,13.632
2016-07-07 04:45:00,-0.02344704768221418,13.565
2016-07-07 05:00:00,-0.023331974468288667,13.496
2016-07-07 05:15:00,-0.023220715284496637,13.43
2016-07-07 05:30:00,-0.023125937524572704,13.368
2016-07-07 05:45:00,-0.023290989712785228,13.306
2016-07-07 06:00:00,-0.0233464223809311,13.251
2016-07-07 06:15:00,-0.023266900741540943,13.201
2016-07-07 06:30:00,-0.023383437208332317,13.16
2016-07-07 06:45:00,-0.023338459276783796,13.13
2016-07-07 07:00:00,-0.02338395139812441,13.112
2016-07-07 07:15:00,-0.023341344756734123,13.1
2016-07-07 07:30:00,-0.0233473919568955,13.094
2016-07-07 07:45:00,-0.023289667315101945,13.097
2016-07-07 08:00:00,-0.023462188930560453,13.109
2016-07-07 08:15:00,-0.023280734634990096,13.133
2016-07-07 08:30:00,-0.02340574839572102,13.165
2016-07-07 08:45:00,-0.023239550220684434,13.201
2016-07-07 09:00:00,-0.023071336312260868,13.239
2016-07-07 09:15:00,-0.023553705140872166,13.276
2016-07-07 09:30:00,-0.02372737274315459,13.314
2016-07-07 09:45:00,-0.023949911623629427,13.351
2016-07-07 10:00:00,-0.023560660378326062,13.398
2016-07-07 10:15:00,-0.023435053111292632,13.448
2016-07-07 10:30:00,-0.023483192763052187,13.502
2016-07-07 10:45:00,-0.023681542842881403,13.563
2016-07-07 11:00:00,-0.0233197802385649,13.637
2016-07-07 11:15:00,-0.023093979808477987,13.705
2016-07-07 11:30:00,-0.02288847483239251,13.78
2016-07-07 11:45:00,-0.02322897240674319,13.856
2016-07-07 12:00:00,-0.02317468572542123,13.937
2016-07-07 12:15:00,-0.023150773165036463,14.015
2016-07-07 12:30:00,-0.02303976970861436,14.098
2016-07-07 12:45:00,-0.023275687096366054,14.176
2016-07-07 13:00:00,-0.023167707240024635,14.256
2016-07-07 13:15:00,-0.023213969278527424,14.339
2016-07-07 13:30:00,-0.023100950088718198,14.424
2016-07-07 13:45:00,-0.023063935261317135,14.515
2016-07-07 14:00:00,-0.023306255406001307,14.607
2016-07-07 14:15:00,-0.02365898550080508,14.698
2016-07-07 14:30:00,-0.02357130109846524,14.785
2016-07-07 14:45:00,-0.02374243877756845,14.873
2016-07-07 15:00:00,-0.023654754375228612,14.96
2016-07-07 15:15:00,-0.023906935750207636,15.049
2016-07-07 15:30:00,-0.02371063969449456,15.142
2016-07-07 15:45:00,-0.023918198694696326,15.221
2016-07-07 16:00:00,-0.023932070878874803,15.309
2016-07-07 16:15:00,-0.024131566945527927,15.396
2016-07-07 16:30:00,-0.02413838406285147,15.491
2016-07-07 16:45:00,-0.02395418240746113,15.572
2016-07-07 17:00:00,-0.02422990027316333,15.658
2016-07-07 17:15:00,-0.024094352459324644,15.745
2016-07-07 17:30:00,-0.024108224643502964,15.833
2016-07-07 17:45:00,-0.02430671284346268,15.921
2016-07-07 18:00:00,-0.024290863216626254,15.991
2016-07-07 18:15:00,-0.024158556439509163,16.068
2016-07-07 18:30:00,-0.024142706812672728,16.138
2016-07-07 18:45:00,-0.024626221628108094,16.201
2016-07-07 19:00:00,-0.024198533328319043,16.259
2016-07-07 19:15:00,-0.02412460350291795,16.312
2016-07-07 19:30:00,-0.024491305611301226,16.362
2016-07-07 19:45:00,-0.02439528203515219,16.403
2016-07-07 20:00:00,-0.02443118916645866,16.442
2016-07-07 20:15:00,-0.024055692498093886,16.455
2016-07-07 20:30:00,-0.024391526808638653,16.461
2016-07-07 20:45:00,-0.02428313259190618,16.46
2016-07-07 21:00:00,-0.02432459324647254,16.446
2016-07-07 21:15:00,-0.024374116834587404,16.424
2016-07-07 21:30:00,-0.02425011094055019,16.391
2016-07-07 21:45:00,-0.024448698969910938,16.35
2016-07-07 22:00:00,-0.024438344062714622,16.306
2016-07-07 22:15:00,-0.024174996837596014,16.262
2016-07-07 22:30:00,-0.024039766289799275,16.213
2016-07-07 22:45:00,-0.024326670518531688,16.159
2016-07-07 23:00:00,-0.023989334664391893,16.107
2016-07-07 23:15:00,-0.024202032827462652,16.052
2016-07-07 23:30:00,-0.024177429666426123,15.995
2016-07-07 23:45:00,-0.024216380910703897,15.936
2016-07-08 00:00:00,-0.02406992570914763,15.871
2016-07-08 00:15:00,-0.02406223884526088,15.804
2016-07-08 00:30:00,-0.023946157764641804,15.736
2016-07-08 00:45:00,-0.02396402312486536,15.664
2016-07-08 01:00:00,-0.02406293218096472,15.593
2016-07-08 01:15:00,-0.02376907271477842,15.525
2016-07-08 01:30:00,-0.024127811719014385,15.454
2016-07-08 01:45:00,-0.0243009268407754,15.384
2016-07-08 02:00:00,-0.02431072926745046,15.32
2016-07-08 02:15:00,-0.02393582610538834,15.251
2016-07-08 02:30:00,-0.024353297618111426,15.176
2016-07-08 02:45:00,-0.023747930762156328,15.105
2016-07-08 03:00:00,-0.02351201337440464,15.027
2016-07-08 03:15:00,-0.02380259351314018,14.949
2016-07-08 03:30:00,-0.023763742098263593,14.879
2016-07-08 03:45:00,-0.02355517523136826,14.801
2016-07-08 04:00:00,-0.02368848987517906,14.723
2016-07-08 04:15:00,-0.023607822248964835,14.647
2016-07-08 04:30:00,-0.024104539160817524,14.568
2016-07-08 04:45:00,-0.02408058830970359,14.49
2016-07-08 05:00:00,-0.023921683151053467,14.417
2016-07-08 05:15:00,-0.02381164927059577,14.343
2016-07-08 05:30:00,-0.02398375652566322,14.274
2016-07-08 05:45:00,-0.024075610514907655,14.21
2016-07-08 06:00:00,-0.024137090383214894,14.149
2016-07-08 06:15:00,-0.024031226089661784,14.098
2016-07-08 06:30:00,-0.024309059518152144,14.053
2016-07-08 06:45:00,-0.023668417327922405,14.017
2016-07-08 07:00:00,-0.023879237877736242,13.991
2016-07-08 07:15:00,-0.02389536374483323,13.975
2016-07-08 07:30:00,-0.024115610651660232,13.96
2016-07-08 07:45:00,-0.024046443919466396,13.954
2016-07-08 08:00:00,-0.024254596425970668,13.951
2016-07-08 08:15:00,-0.023885146957767257,13.958
2016-07-08 08:30:00,-0.02394221928963852,13.976
2016-07-08 08:45:00,-0.024677007442760367,14.0
2016-07-08 09:00:00,-0.024644755708566404,14.032
2016-07-08 09:15:00,-0.024669220749472583,14.062
2016-07-08 09:30:00,-0.024243192626299537,14.098
2016-07-08 09:45:00,-0.02414918478353763,14.137
2016-07-08 10:00:00,-0.024003282062502775,14.18
2016-07-08 10:15:00,-0.024045374514100815,14.24
2016-07-08 10:30:00,-0.02411683321994263,14.298
2016-07-08 10:45:00,-0.024709097808881277,14.382
2016-07-08 11:00:00,-0.024549223074266917,14.466
2016-07-08 11:15:00,-0.02450940208342593,14.553
2016-07-08 11:30:00,-0.024237892095357497,14.646
2016-07-08 11:45:00,-0.024072325717352877,14.756
2016-07-08 12:00:00,-0.024075111367902025,14.855
2016-07-08 12:15:00,-0.024670537677051862,14.963
2016-07-08 12:30:00,-0.024520227419580865,15.085
2016-07-08 12:45:00,-0.024613265686378383,15.203
2016-07-08 13:00:00,-0.024845289727486182,15.312
2016-07-08 13:15:00,-0.025215509112851607,15.406
2016-07-08 13:30:00,-0.025157329084885754,15.518
2016-07-08 13:45:00,-0.025418936816877947,15.618
2016-07-08 14:00:00,-0.02533354438818594,15.757
2016-07-08 14:15:00,-0.025373897346657556,15.873
2016-07-08 14:30:00,-0.025257992676898003,15.988
2016-07-08 14:45:00,-0.02531144790238592,16.091
2016-07-08 15:00:00,-0.025372827941291975,16.159
2016-07-08 15:15:00,-0.02583013822269474,16.248
2016-07-08 15:30:00,-0.02556677048468536,16.299
2016-07-08 15:45:00,-0.025811758672679094,16.368
2016-07-08 16:00:00,-0.026445898276575168,16.519
2016-07-08 16:15:00,-0.026332740966635744,16.577
2016-07-08 16:30:00,-0.02651611116619189,16.68
2016-07-08 16:45:00,-0.02613707670795449,16.744
2016-07-08 17:00:00,-0.026132807291648855,16.85
2016-07-08 17:15:00,-0.026703551123251602,16.935
2016-07-08 17:30:00,-0.026719300920686837,16.994
2016-07-08 17:45:00,-0.026718431174123633,17.022
2016-07-08 18:00:00,-0.02670647489393125,17.061
2016-07-08 18:15:00,-0.0266357861052516,17.104
2016-07-08 18:30:00,-0.02637846556740359,17.149
2016-07-08 18:45:00,-0.026449568716474137,17.187
2016-07-08 19:00:00,-0.026492530914635534,17.219
2016-07-08 19:15:00,-0.026307045152291084,17.247
2016-07-08 19:30:00,-0.02644314544665103,17.268
2016-07-08 20:15:00,-0.026732341649031273,17.266
2016-07-08 20:30:00,-0.026466326380602943,17.245
2016-07-08 20:45:00,-0.02626206722074256,17.217
2016-07-08 21:00:00,-0.026794691263901722,17.177
2016-07-08 21:15:00,-0.026401646501355496,17.126
2016-07-08 21:30:00,-0.02687215887917559,17.073
2016-07-08 21:45:00,-0.026970060068581395,17.003
2016-07-08 22:00:00,-0.026989723725551154,16.936
2016-07-08 22:15:00,-0.02704918786047127,16.877
2016-07-08 22:30:00,-0.026880421471526306,16.807
2016-07-08 22:45:00,-0.02666278380438907,16.738
2016-07-08 23:00:00,-0.026567788607824223,16.683
2016-07-08 23:15:00,-0.02656852023425708,16.628
2016-07-08 23:30:00,-0.02652038058249767,16.574
2016-07-08 23:45:00,-0.02656976605048218,16.525
2016-07-09 00:00:00,-0.02602953445994683,16.464
2016-07-09 00:15:00,-0.026091014328254072,16.403
2016-07-09 00:30:00,-0.026128167275785492,16.339
2016-07-09 00:45:00,-0.0261379697024604,16.275
2016-07-09 01:00:00,-0.025638981329850655,16.207
2016-07-09 01:15:00,-0.02592373170506559,16.128
2016-07-09 01:30:00,-0.02564095877250861,16.049
2016-07-09 01:45:00,-0.025719572374606398,15.971
2016-07-09 02:00:00,-0.02590578976338371,15.888
2016-07-09 02:15:00,-0.025675919575793387,15.804
2016-07-09 02:30:00,-0.025944188527140224,15.721
2016-07-09 02:45:00,-0.025935711233200674,15.648
2016-07-09 03:00:00,-0.025878362661068865,15.576
2016-07-09 03:15:00,-0.02584030167624492,15.512
2016-07-09 03:30:00,-0.02575358684986948,15.442
2016-07-09 03:45:00,-0.025699261877818354,15.367
2016-07-09 04:00:00,-0.025872376999579363,15.297
2016-07-09 04:15:00,-0.025973301789065848,15.224
2016-07-09 04:30:00,-0.025814396630415733,15.151
2016-07-09 04:45:00,-0.025912297819821534,15.081
2016-07-09 05:00:00,-0.025612608590114775,15.012
2016-07-09 05:15:00,-0.025758155754378516,14.949
2016-07-09 05:30:00,-0.026058162250127224,14.882
2016-07-09 05:45:00,-0.026047451786159942,14.818
2016-07-09 06:00:00,-0.026077549666836432,14.761
2016-07-09 06:15:00,-0.025912952864796054,14.714
2016-07-09 06:30:00,-0.026198631790194143,14.668
2016-07-09 06:45:00,-0.025993582200280967,14.634
2016-07-09 07:00:00,-0.025971923322814706,14.608
2016-07-09 07:15:00,-0.026195193829722404,14.59
2016-07-09 07:30:00,-0.0262082960967387,14.577
2016-07-09 07:45:00,-0.026051030601813963,14.577
2016-07-09 08:00:00,-0.025842878095309694,14.58
2016-07-09 08:15:00,-0.02591204482750368,14.586
2016-07-09 08:30:00,-0.025742684932256055,14.598
2016-07-09 08:45:00,-0.025968899722734022,14.611
2016-07-09 09:00:00,-0.025721519731691272,14.619
2016-07-09 09:15:00,-0.025217115955951983,14.631
2016-07-09 09:30:00,-0.025237411409953406,14.638
2016-07-09 09:45:00,-0.02509237843548176,14.653
2016-07-09 10:00:00,-0.026525612737137473,14.676
2016-07-09 10:15:00,-0.02529979931555318,14.705
2016-07-09 10:30:00,-0.02529007620538868,14.735
2016-07-09 10:45:00,-0.025273080591728492,14.779
2016-07-09 11:00:00,-0.02505836669527076,14.836
2016-07-09 11:15:00,-0.025277664539023994,14.883
2016-07-09 11:30:00,-0.02499097774693235,14.93
2016-07-09 11:45:00,-0.025220709814392468,14.987
2016-07-09 12:00:00,-0.02518960406702242,15.045
2016-07-09 12:15:00,-0.02526106277286409,15.103
2016-07-09 12:30:00,-0.025347777599239528,15.173
2016-07-09 12:45:00,-0.02544053962577649,15.237
2016-07-09 13:00:00,-0.025407773701790436,15.317
2016-07-09 13:15:00,-0.029415474240937555,15.384
2016-07-09 13:30:00,-0.029851481201645023,15.467
2016-07-09 13:45:00,-0.025537133460285327,15.555
2016-07-09 14:00:00,-0.02595990003384615,15.624
2016-07-09 14:15:00,-0.02583543875363663,15.7
2016-07-09 14:30:00,-0.02566771852211454,15.785
2016-07-09 14:45:00,-0.025810142256896568,15.854
2016-07-09 15:00:00,-0.026307905326171985,15.93
2016-07-09 15:15:00,-0.026101392483393094,16.006
2016-07-09 15:30:00,-0.025860474052902614,16.089
2016-07-09 15:45:00,-0.026273161959527974,16.168
2016-07-09 16:00:00,-0.026729108817465905,16.238
2016-07-09 16:15:00,-0.02595025077008806,16.312
2016-07-09 16:30:00,-0.02628268541089025,16.396
2016-07-09 16:45:00,-0.026171681954468153,16.479
2016-07-09 17:00:00,-0.026116387406452623,16.561
2016-07-09 17:15:00,-0.025964793042027368,16.63
2016-07-09 17:30:00,-0.026388350045641138,16.705
2016-07-09 17:45:00,-0.026581660792002693,16.771
2016-07-09 18:00:00,-0.026636993630747383,16.845
2016-07-09 18:15:00,-0.026651735561489066,16.905
2016-07-09 18:30:00,-0.02656290517232531,16.966
2016-07-09 18:45:00,-0.02648897534692422,17.019
2016-07-09 19:00:00,-0.026481406090277194,17.074
2016-07-09 19:15:00,-0.026690842703735736,17.124
2016-07-09 19:30:00,-0.026546955716087846,17.165
2016-07-09 19:45:00,-0.02659776341115682,17.196
2016-07-09 20:00:00,-0.026518873568798486,17.22
2016-07-09 20:15:00,-0.02676459338322523,17.234
2016-07-09 20:30:00,-0.026418462969104092,17.245
2016-07-09 20:45:00,-0.026148771790672785,17.248
2016-07-09 21:00:00,-0.02652909035586445,17.237
2016-07-09 21:15:00,-0.026470219727246835,17.214
2016-07-09 21:30:00,-0.02645259231655482,17.184
2016-07-09 21:45:00,-0.026250566326722485,17.147
2016-07-09 22:00:00,-0.026420795968533164,17.107
2016-07-09 22:15:00,-0.02620228855483257,17.066
2016-07-09 22:30:00,-0.026066840570395065,17.024
2016-07-09 22:45:00,-0.02681949408374032,16.976
2016-07-09 23:00:00,-0.025850072649820893,16.927
2016-07-09 23:15:00,-0.026706298483071725,16.878
2016-07-09 23:30:00,-0.02560897780847104,16.827
2016-07-09 23:45:00,-0.02579230971729817,16.774
2016-07-10 00:00:00,-0.02577152058639513,16.72
2016-07-10 00:15:00,-0.025595481693954463,16.664
2016-07-10 00:30:00,-0.025729151894536385,16.606
2016-07-10 00:45:00,-0.025577657359512312,16.546
2016-07-10 01:00:00,-0.025776897698795504,16.484
2016-07-10 01:15:00,-0.026566189969880236,16.42
2016-07-10 01:30:00,-0.02564125279060771,16.354
2016-07-10 01:45:00,-0.02565890071419034,16.289
2016-07-10 02:00:00,-0.025671726740946085,16.222
2016-07-10 02:15:00,-0.025691390397915844,16.155
2016-07-10 02:30:00,-0.025314471502466605,16.088
2016-07-10 02:45:00,-0.025385022171015896,16.018
2016-07-10 03:00:00,-0.025664733212763025,15.944
2016-07-10 03:15:00,-0.025376920946738237,15.87
2016-07-10 03:30:00,-0.02549735076017351,15.798
2016-07-10 03:45:00,-0.025209538494148573,15.724
2016-07-10 04:00:00,-0.025207898830423344,15.651
2016-07-10 04:15:00,-0.024996308363447326,15.576
2016-07-10 04:30:00,-0.02598029531724891,15.502
2016-07-10 04:45:00,-0.0251923281788997,15.429
2016-07-10 05:00:00,-0.025134979606767888,15.357
2016-07-10 05:15:00,-0.025308094728528897,15.287
2016-07-10 05:30:00,-0.02532473478541797,15.223
2016-07-10 05:45:00,-0.025518145361180713,15.16
2016-07-10 06:00:00,-0.02557357802932659,15.105
2016-07-10 06:15:00,-0.025669819042116387,15.057
2016-07-10 06:30:00,-0.025609584990034098,15.015
2016-07-10 06:45:00,-0.025570654258646942,14.979
2016-07-10 07:00:00,-0.02987239340989196,14.951
2016-07-10 07:15:00,-0.03000598429396332,14.927
2016-07-10 07:30:00,-0.030359169774939392,14.909
2016-07-10 07:45:00,-0.03032037716368259,14.9
2016-07-10 08:00:00,-0.030495131949168985,14.903
2016-07-10 08:15:00,-0.030617991856382285,14.91
2016-07-10 08:30:00,-0.030355138308165143,14.913
2016-07-10 08:45:00,-0.03021716040054828,14.921
2016-07-10 09:00:00,-0.030071119559383068,14.937
2016-07-10 09:15:00,-0.030047938625431155,14.96
2016-07-10 09:30:00,-0.029574264527400022,14.989
2016-07-10 09:45:00,-0.030112342264417894,15.025
2016-07-10 10:00:00,-0.029756488740132408,15.066
2016-07-10 10:15:00,-0.029533356353355068,15.111
2016-07-10 10:30:00,-0.029289276202653546,15.17
2016-07-10 10:45:00,-0.02942047528367619,15.223
2016-07-10 11:00:00,-0.029020137504743505,15.281
2016-07-10 11:15:00,-0.02888545943746802,15.34
2016-07-10 11:30:00,-0.028891268688098,15.436
2016-07-10 11:45:00,-0.028939546459987763,15.517
2016-07-10 12:00:00,-0.028952410777472674,15.606
2016-07-10 12:15:00,-0.029111454056253146,15.706
2016-07-10 12:30:00,-0.028621792211255385,15.778
2016-07-10 12:45:00,-0.029022168280917093,15.876
2016-07-10 13:00:00,-0.028318524165894456,15.95
2016-07-10 13:15:00,-0.029059635759438384,16.022
2016-07-10 13:30:00,-0.02922371837168666,16.117
2016-07-10 13:45:00,-0.02995510685506609,16.219
2016-07-10 14:00:00,-0.029667688436541585,16.321
2016-07-10 14:15:00,-0.030405124120082384,16.417
2016-07-10 14:30:00,-0.030126776501799932,16.51
2016-07-10 14:45:00,-0.029446589560989913,16.615
2016-07-10 15:00:00,-0.030012294059125,16.705
2016-07-10 15:15:00,-0.029170672036485493,16.787
2016-07-10 15:30:00,-0.029242268862457517,16.872
2016-07-10 15:45:00,-0.029833525584702748,16.957
2016-07-10 16:00:00,-0.029768152369751617,17.049
2016-07-10 16:15:00,-0.02983370199556227,17.14
2016-07-10 16:30:00,-0.029902275221453757,17.228
