dates,Temp_profondeur_10,Temp_profondeur_20,Temp_profondeur_30
23-07-2016 00:45,17.867,17.51,17.034
23-07-2016 01:00,17.867,17.51,17.058
23-07-2016 01:15,17.819,17.51,17.058
23-07-2016 01:30,17.819,17.486,17.034
23-07-2016 01:45,17.796,17.486,17.058
23-07-2016 02:00,17.772,17.486,17.034
23-07-2016 02:15,17.748,17.463,17.034
23-07-2016 02:30,17.748,17.463,17.034
23-07-2016 02:45,17.724,17.439,17.034
23-07-2016 03:00,17.701,17.439,17.034
23-07-2016 03:15,17.653,17.439,17.034
23-07-2016 03:30,17.653,17.415,17.034
23-07-2016 03:45,17.629,17.415,17.011
23-07-2016 04:00,17.605,17.391,17.011
23-07-2016 04:15,17.582,17.368,17.011
23-07-2016 04:30,17.534,17.368,17.011
23-07-2016 04:45,17.51,17.344,17.011
23-07-2016 05:00,17.486,17.344,16.987
23-07-2016 05:15,17.486,17.32,16.987
23-07-2016 05:30,17.463,17.32,16.987
23-07-2016 05:45,17.439,17.296,16.987
23-07-2016 06:00,17.415,17.272,16.963
23-07-2016 06:15,17.368,17.272,16.963
23-07-2016 06:30,17.368,17.249,16.963
23-07-2016 06:45,17.344,17.249,16.963
23-07-2016 07:00,17.32,17.225,16.963
23-07-2016 07:15,17.296,17.201,16.939
23-07-2016 07:30,17.272,17.201,16.939
23-07-2016 07:45,17.249,17.177,16.939
23-07-2016 08:00,17.249,17.177,16.939
23-07-2016 08:15,17.225,17.153,16.915
23-07-2016 08:30,17.201,17.13,16.915
23-07-2016 08:45,17.201,17.13,16.892
23-07-2016 09:00,17.177,17.13,16.892
23-07-2016 09:15,17.177,17.106,16.892
23-07-2016 09:30,17.153,17.082,16.892
23-07-2016 09:45,17.153,17.082,16.868
23-07-2016 10:00,17.13,17.058,16.868
23-07-2016 10:15,17.13,17.058,16.868
23-07-2016 10:30,17.13,17.058,16.868
23-07-2016 10:45,17.13,17.034,16.844
23-07-2016 11:00,17.13,17.034,16.844
23-07-2016 11:15,17.153,17.034,16.82
23-07-2016 11:30,17.153,17.011,16.82
23-07-2016 11:45,17.177,17.011,16.82
23-07-2016 12:00,17.201,17.011,16.82
23-07-2016 12:15,17.225,17.011,16.796
23-07-2016 12:30,17.272,17.011,16.796
23-07-2016 12:45,17.296,17.011,16.796
23-07-2016 13:00,17.32,17.011,16.796
23-07-2016 13:15,17.368,17.011,16.773
23-07-2016 13:30,17.391,17.011,16.773
23-07-2016 13:45,17.439,17.034,16.773
23-07-2016 14:00,17.463,17.034,16.773
23-07-2016 14:15,17.51,17.058,16.773
23-07-2016 14:30,17.558,17.058,16.749
23-07-2016 14:45,17.605,17.058,16.749
23-07-2016 15:00,17.653,17.082,16.773
23-07-2016 15:15,17.701,17.106,16.749
23-07-2016 15:30,17.748,17.13,16.749
23-07-2016 15:45,17.772,17.13,16.749
23-07-2016 16:00,17.819,17.153,16.773
23-07-2016 16:15,17.867,17.177,16.773
23-07-2016 16:30,17.915,17.201,16.773
23-07-2016 16:45,17.962,17.225,16.773
23-07-2016 17:00,18.01,17.225,16.773
23-07-2016 17:15,18.057,17.249,16.773
23-07-2016 17:30,18.105,17.272,16.773
23-07-2016 17:45,18.152,17.296,16.796
23-07-2016 18:00,18.2,17.32,16.796
23-07-2016 18:15,18.247,17.368,16.796
23-07-2016 18:30,18.295,17.391,16.82
23-07-2016 18:45,18.319,17.415,16.82
23-07-2016 19:00,18.366,17.439,16.82
23-07-2016 19:15,18.39,17.463,16.82
23-07-2016 19:30,18.414,17.486,16.844
23-07-2016 19:45,18.461,17.51,16.844
23-07-2016 20:00,18.485,17.534,16.868
23-07-2016 20:15,18.509,17.558,16.868
23-07-2016 20:30,18.533,17.582,16.892
23-07-2016 20:45,18.533,17.582,16.892
23-07-2016 21:00,18.533,17.605,16.892
23-07-2016 21:15,18.533,17.629,16.915
23-07-2016 21:30,18.533,17.653,16.915
23-07-2016 21:45,18.533,17.653,16.939
23-07-2016 22:00,18.533,17.677,16.939
23-07-2016 22:15,18.509,17.701,16.963
23-07-2016 22:30,18.509,17.701,16.963
23-07-2016 22:45,18.485,17.724,16.963
23-07-2016 23:00,18.485,17.724,16.987
23-07-2016 23:15,18.461,17.724,16.987
23-07-2016 23:30,18.438,17.724,17.011
23-07-2016 23:45,18.414,17.724,17.011
24-07-2016 00:00,18.39,17.724,17.011
24-07-2016 00:15,18.366,17.724,17.034
24-07-2016 00:30,18.343,17.724,17.034
24-07-2016 00:45,18.295,17.724,17.034
24-07-2016 01:00,18.271,17.724,17.034
24-07-2016 01:15,18.247,17.724,17.058
24-07-2016 01:30,18.2,17.701,17.058
24-07-2016 01:45,18.176,17.677,17.058
24-07-2016 02:00,18.152,17.677,17.058
24-07-2016 02:15,18.105,17.677,17.058
24-07-2016 02:30,18.081,17.653,17.058
24-07-2016 02:45,18.033,17.653,17.058
24-07-2016 03:00,18.01,17.629,17.082
24-07-2016 03:15,17.962,17.629,17.058
24-07-2016 03:30,17.938,17.605,17.082
24-07-2016 03:45,17.891,17.582,17.058
24-07-2016 04:00,17.867,17.582,17.058
24-07-2016 04:15,17.819,17.558,17.058
24-07-2016 04:30,17.796,17.534,17.058
24-07-2016 04:45,17.748,17.534,17.058
24-07-2016 05:00,17.701,17.51,17.058
24-07-2016 05:15,17.677,17.51,17.058
24-07-2016 05:30,17.629,17.486,17.058
24-07-2016 05:45,17.605,17.463,17.034
24-07-2016 06:00,17.558,17.439,17.034
24-07-2016 06:15,17.534,17.415,17.034
24-07-2016 06:30,17.486,17.391,17.034
24-07-2016 06:45,17.439,17.391,17.034
24-07-2016 07:00,17.415,17.368,17.011
24-07-2016 07:15,17.368,17.344,17.011
24-07-2016 07:30,17.344,17.32,17.011
24-07-2016 07:45,17.32,17.296,17.011
24-07-2016 08:00,17.272,17.272,16.987
24-07-2016 08:15,17.249,17.249,16.987
24-07-2016 08:30,17.225,17.225,16.963
24-07-2016 08:45,17.225,17.201,16.963
24-07-2016 09:00,17.201,17.201,16.963
24-07-2016 09:15,17.201,17.177,16.963
24-07-2016 09:30,17.201,17.153,16.939
24-07-2016 09:45,17.201,17.153,16.939
24-07-2016 10:00,17.225,17.13,16.915
24-07-2016 10:15,17.225,17.13,16.915
24-07-2016 10:30,17.249,17.106,16.915
24-07-2016 10:45,17.249,17.106,16.892
24-07-2016 11:00,17.272,17.106,16.892
24-07-2016 11:15,17.296,17.082,16.892
24-07-2016 11:30,17.296,17.082,16.868
24-07-2016 11:45,17.32,17.082,16.868
24-07-2016 12:00,17.344,17.082,16.868
24-07-2016 12:15,17.368,17.082,16.844
24-07-2016 12:30,17.391,17.082,16.844
24-07-2016 12:45,17.439,17.082,16.844
24-07-2016 13:00,17.463,17.106,16.844
24-07-2016 13:15,17.486,17.106,16.82
24-07-2016 13:30,17.51,17.106,16.82
24-07-2016 13:45,17.558,17.106,16.82
24-07-2016 14:00,17.582,17.13,16.82
24-07-2016 14:15,17.629,17.13,16.82
24-07-2016 14:30,17.653,17.153,16.82
24-07-2016 14:45,17.701,17.153,16.82
24-07-2016 15:00,17.724,17.177,16.82
24-07-2016 15:15,17.772,17.177,16.82
24-07-2016 15:30,17.819,17.201,16.82
24-07-2016 15:45,17.867,17.201,16.82
24-07-2016 16:00,17.915,17.225,16.82
24-07-2016 16:15,17.962,17.249,16.82
24-07-2016 16:30,18.01,17.272,16.82
24-07-2016 16:45,18.057,17.296,16.82
24-07-2016 17:00,18.105,17.32,16.82
24-07-2016 17:15,18.152,17.344,16.844
24-07-2016 17:30,18.224,17.368,16.844
24-07-2016 17:45,18.271,17.391,16.844
24-07-2016 18:00,18.319,17.415,16.844
24-07-2016 18:15,18.366,17.439,16.868
24-07-2016 18:30,18.414,17.463,16.868
24-07-2016 18:45,18.461,17.486,16.868
24-07-2016 19:00,18.485,17.51,16.868
24-07-2016 19:15,18.533,17.558,16.892
24-07-2016 19:30,18.557,17.582,16.892
24-07-2016 19:45,18.604,17.605,16.915
24-07-2016 20:00,18.604,17.629,16.915
24-07-2016 20:15,18.652,17.653,16.939
24-07-2016 20:30,18.675,17.677,16.939
24-07-2016 20:45,18.675,17.701,16.963
24-07-2016 21:00,18.699,17.724,16.963
24-07-2016 21:15,18.699,17.724,16.963
24-07-2016 21:30,18.699,17.748,16.987
24-07-2016 21:45,18.675,17.772,16.987
24-07-2016 22:00,18.675,17.772,17.011
24-07-2016 22:15,18.675,17.796,17.011
24-07-2016 22:30,18.652,17.796,17.034
24-07-2016 22:45,18.652,17.819,17.034
24-07-2016 23:00,18.628,17.819,17.058
24-07-2016 23:15,18.604,17.819,17.058
24-07-2016 23:30,18.58,17.843,17.058
24-07-2016 23:45,18.58,17.843,17.082
25-07-2016 00:00,18.533,17.843,17.082
25-07-2016 00:15,18.509,17.843,17.082
25-07-2016 00:30,18.509,17.843,17.106
25-07-2016 00:45,18.485,17.819,17.106
25-07-2016 01:00,18.438,17.819,17.106
25-07-2016 01:15,18.414,17.819,17.13
25-07-2016 01:30,18.39,17.819,17.13
25-07-2016 01:45,18.366,17.819,17.13
25-07-2016 02:00,18.343,17.796,17.13
25-07-2016 02:15,18.295,17.796,17.13
25-07-2016 02:30,18.271,17.772,17.153
25-07-2016 02:45,18.247,17.772,17.153
25-07-2016 03:00,18.224,17.772,17.153
25-07-2016 03:15,18.2,17.748,17.153
25-07-2016 03:30,18.176,17.748,17.153
25-07-2016 03:45,18.152,17.748,17.153
25-07-2016 04:00,18.105,17.724,17.153
25-07-2016 04:15,18.105,17.724,17.153
25-07-2016 04:30,18.057,17.701,17.153
25-07-2016 04:45,18.057,17.701,17.153
25-07-2016 05:00,18.01,17.677,17.153
25-07-2016 05:15,17.986,17.677,17.153
25-07-2016 05:30,17.962,17.653,17.153
25-07-2016 05:45,17.938,17.629,17.153
25-07-2016 06:00,17.915,17.629,17.13
25-07-2016 06:15,17.891,17.605,17.13
25-07-2016 06:30,17.867,17.605,17.13
25-07-2016 06:45,17.843,17.582,17.13
25-07-2016 07:00,17.819,17.582,17.13
25-07-2016 07:15,17.796,17.558,17.13
25-07-2016 07:30,17.796,17.558,17.13
25-07-2016 07:45,17.772,17.534,17.106
25-07-2016 08:00,17.748,17.534,17.106
25-07-2016 08:15,17.724,17.51,17.106
25-07-2016 08:30,17.701,17.486,17.106
25-07-2016 08:45,17.701,17.486,17.106
25-07-2016 09:00,17.677,17.463,17.082
25-07-2016 09:15,17.677,17.463,17.082
25-07-2016 09:30,17.653,17.439,17.082
25-07-2016 09:45,17.653,17.439,17.082
25-07-2016 10:00,17.629,17.415,17.082
25-07-2016 10:15,17.629,17.415,17.058
25-07-2016 10:30,17.629,17.391,17.058
25-07-2016 10:45,17.605,17.391,17.058
25-07-2016 11:00,17.605,17.391,17.058
25-07-2016 11:15,17.605,17.368,17.034
25-07-2016 11:30,17.605,17.368,17.034
25-07-2016 11:45,17.629,17.368,17.034
25-07-2016 12:00,17.629,17.344,17.034
25-07-2016 12:15,17.653,17.344,17.034
25-07-2016 12:30,17.677,17.344,17.011
25-07-2016 12:45,17.701,17.344,17.011
25-07-2016 13:00,17.724,17.344,17.011
25-07-2016 13:15,17.748,17.344,16.987
25-07-2016 13:30,17.772,17.344,16.987
25-07-2016 13:45,17.819,17.344,16.987
25-07-2016 14:00,17.843,17.344,16.987
25-07-2016 14:15,17.867,17.368,16.987
25-07-2016 14:30,17.915,17.368,16.987
25-07-2016 14:45,17.938,17.391,16.987
25-07-2016 15:00,17.986,17.391,16.987
25-07-2016 15:15,18.01,17.391,16.987
25-07-2016 15:30,18.033,17.415,16.987
25-07-2016 15:45,18.081,17.439,16.987
25-07-2016 16:00,18.105,17.439,16.987
25-07-2016 16:15,18.152,17.439,16.987
25-07-2016 16:30,18.176,17.463,16.987
25-07-2016 16:45,18.224,17.486,16.987
25-07-2016 17:00,18.271,17.486,16.987
25-07-2016 17:15,18.295,17.51,16.987
25-07-2016 17:30,18.319,17.534,16.987
25-07-2016 17:45,18.366,17.558,17.011
25-07-2016 18:00,18.39,17.582,17.011
25-07-2016 18:15,18.438,17.582,17.011
25-07-2016 18:30,18.461,17.605,17.011
25-07-2016 18:45,18.485,17.629,17.011
25-07-2016 19:00,18.509,17.653,17.034
25-07-2016 19:15,18.533,17.653,17.034
25-07-2016 19:30,18.533,17.677,17.034
25-07-2016 19:45,18.557,17.701,17.034
25-07-2016 20:00,18.557,17.724,17.058
25-07-2016 20:15,18.58,17.724,17.058
25-07-2016 20:30,18.58,17.748,17.058
25-07-2016 20:45,18.604,17.748,17.082
25-07-2016 21:00,18.604,17.772,17.082
25-07-2016 21:15,18.604,17.772,17.106
25-07-2016 21:30,18.604,17.796,17.106
25-07-2016 21:45,18.604,17.796,17.106
25-07-2016 22:00,18.58,17.819,17.106
25-07-2016 22:15,18.58,17.819,17.13
25-07-2016 22:30,18.58,17.819,17.13
25-07-2016 22:45,18.58,17.819,17.13
25-07-2016 23:00,18.557,17.843,17.13
25-07-2016 23:15,18.533,17.843,17.153
25-07-2016 23:30,18.533,17.843,17.153
25-07-2016 23:45,18.509,17.843,17.153
26-07-2016 00:00,18.509,17.843,17.153
26-07-2016 00:15,18.485,17.843,17.177
26-07-2016 00:30,18.485,17.843,17.177
26-07-2016 00:45,18.461,17.843,17.177
26-07-2016 01:00,18.438,17.843,17.177
26-07-2016 01:15,18.414,17.843,17.177
26-07-2016 01:30,18.39,17.843,17.201
26-07-2016 01:45,18.366,17.843,17.201
26-07-2016 02:00,18.343,17.819,17.201
26-07-2016 02:15,18.319,17.819,17.201
26-07-2016 02:30,18.295,17.819,17.201
26-07-2016 02:45,18.271,17.796,17.201
26-07-2016 03:00,18.224,17.796,17.201
26-07-2016 03:15,18.2,17.772,17.201
26-07-2016 03:30,18.176,17.772,17.201
26-07-2016 03:45,18.152,17.772,17.201
26-07-2016 04:00,18.105,17.748,17.201
26-07-2016 04:15,18.081,17.724,17.201
26-07-2016 04:30,18.033,17.724,17.201
26-07-2016 04:45,18.01,17.724,17.201
26-07-2016 05:00,17.962,17.701,17.201
26-07-2016 05:15,17.938,17.677,17.201
26-07-2016 05:30,17.891,17.677,17.201
26-07-2016 05:45,17.867,17.653,17.201
26-07-2016 06:00,17.819,17.629,17.177
26-07-2016 06:15,17.796,17.629,17.177
26-07-2016 06:30,17.772,17.605,17.177
26-07-2016 06:45,17.724,17.582,17.177
26-07-2016 07:00,17.701,17.582,17.177
26-07-2016 07:15,17.677,17.558,17.177
26-07-2016 07:30,17.653,17.534,17.153
26-07-2016 07:45,17.605,17.51,17.153
26-07-2016 08:00,17.582,17.486,17.153
26-07-2016 08:15,17.558,17.486,17.153
26-07-2016 08:30,17.534,17.463,17.13
26-07-2016 08:45,17.534,17.439,17.13
26-07-2016 09:00,17.534,17.415,17.13
26-07-2016 09:15,17.51,17.415,17.13
26-07-2016 09:30,17.51,17.391,17.106
26-07-2016 09:45,17.51,17.368,17.106
26-07-2016 10:00,17.51,17.368,17.106
26-07-2016 10:15,17.534,17.344,17.082
26-07-2016 10:30,17.534,17.344,17.082
26-07-2016 10:45,17.558,17.344,17.082
26-07-2016 11:00,17.558,17.32,17.058
26-07-2016 11:15,17.558,17.32,17.058
26-07-2016 11:30,17.558,17.32,17.058
26-07-2016 11:45,17.558,17.32,17.034
26-07-2016 12:00,17.582,17.32,17.034
26-07-2016 12:15,17.582,17.32,17.034
26-07-2016 12:30,17.605,17.296,17.034
26-07-2016 12:45,17.629,17.296,17.011
26-07-2016 13:00,17.629,17.296,17.011
26-07-2016 13:15,17.653,17.296,17.011
26-07-2016 13:30,17.653,17.296,17.011
26-07-2016 13:45,17.677,17.296,17.011
26-07-2016 14:00,17.701,17.296,16.987
26-07-2016 14:15,17.724,17.32,16.987
26-07-2016 14:30,17.724,17.32,16.987
26-07-2016 14:45,17.748,17.32,16.987
26-07-2016 15:00,17.772,17.32,16.987
26-07-2016 15:15,17.772,17.344,16.987
26-07-2016 15:30,17.819,17.344,16.987
26-07-2016 15:45,17.819,17.344,16.987
26-07-2016 16:00,17.843,17.344,16.987
26-07-2016 16:15,17.867,17.368,16.987
26-07-2016 16:30,17.891,17.368,16.987
26-07-2016 16:45,17.915,17.368,16.987
26-07-2016 17:00,17.938,17.391,16.987
26-07-2016 17:15,17.962,17.391,16.987
26-07-2016 17:30,17.986,17.415,16.987
26-07-2016 17:45,18.01,17.415,16.987
26-07-2016 18:00,18.01,17.415,16.987
26-07-2016 18:15,18.057,17.439,16.987
26-07-2016 18:30,18.057,17.439,16.987
26-07-2016 18:45,18.081,17.463,16.987
26-07-2016 19:00,18.105,17.463,16.987
26-07-2016 19:15,18.129,17.463,16.987
26-07-2016 19:30,18.129,17.486,16.987
26-07-2016 19:45,18.152,17.51,16.987
26-07-2016 20:00,18.152,17.51,17.011
26-07-2016 20:15,18.176,17.51,17.011
26-07-2016 20:30,18.176,17.534,17.011
26-07-2016 20:45,18.176,17.534,17.011
26-07-2016 21:00,18.176,17.534,17.011
26-07-2016 21:15,18.176,17.558,17.034
26-07-2016 21:30,18.152,17.558,17.034
26-07-2016 21:45,18.152,17.558,17.034
26-07-2016 22:00,18.129,17.558,17.034
26-07-2016 22:15,18.129,17.582,17.034
26-07-2016 22:30,18.105,17.582,17.034
26-07-2016 22:45,18.081,17.582,17.034
26-07-2016 23:00,18.057,17.582,17.058
26-07-2016 23:15,18.033,17.582,17.058
26-07-2016 23:30,18.01,17.582,17.058
26-07-2016 23:45,17.962,17.558,17.058
27-07-2016 00:00,17.938,17.558,17.058
27-07-2016 00:15,17.915,17.558,17.058
27-07-2016 00:30,17.891,17.558,17.058
27-07-2016 00:45,17.843,17.534,17.058
27-07-2016 01:00,17.819,17.534,17.058
27-07-2016 01:15,17.796,17.51,17.058
27-07-2016 01:30,17.772,17.51,17.058
27-07-2016 01:45,17.724,17.486,17.058
27-07-2016 02:00,17.701,17.486,17.058
27-07-2016 02:15,17.677,17.463,17.058
27-07-2016 02:30,17.629,17.463,17.058
27-07-2016 02:45,17.582,17.439,17.058
27-07-2016 03:00,17.558,17.415,17.058
27-07-2016 03:15,17.534,17.415,17.058
27-07-2016 03:30,17.486,17.391,17.034
27-07-2016 03:45,17.463,17.368,17.034
27-07-2016 04:00,17.415,17.368,17.034
27-07-2016 04:15,17.391,17.32,17.034
27-07-2016 04:30,17.344,17.32,17.034
27-07-2016 04:45,17.296,17.296,17.034
27-07-2016 05:00,17.272,17.272,17.011
27-07-2016 05:15,17.225,17.249,17.011
27-07-2016 05:30,17.201,17.225,17.011
27-07-2016 05:45,17.153,17.225,16.987
27-07-2016 06:00,17.13,17.201,16.987
27-07-2016 06:15,17.082,17.177,16.987
27-07-2016 06:30,17.058,17.153,16.963
27-07-2016 06:45,17.011,17.13,16.963
27-07-2016 07:00,16.987,17.106,16.963
27-07-2016 07:15,16.963,17.082,16.939
27-07-2016 07:30,16.915,17.058,16.939
27-07-2016 07:45,16.892,17.058,16.939
27-07-2016 08:00,16.868,17.034,16.915
27-07-2016 08:15,16.844,17.011,16.915
27-07-2016 08:30,16.82,16.987,16.892
27-07-2016 08:45,16.82,16.963,16.892
27-07-2016 09:00,16.796,16.963,16.868
27-07-2016 09:15,16.773,16.939,16.868
27-07-2016 09:30,16.773,16.915,16.868
27-07-2016 09:45,16.773,16.892,16.844
27-07-2016 10:00,16.773,16.892,16.844
27-07-2016 10:15,16.773,16.868,16.82
27-07-2016 10:30,16.773,16.844,16.82
27-07-2016 10:45,16.773,16.844,16.796
27-07-2016 11:00,16.796,16.82,16.796
27-07-2016 11:15,16.796,16.82,16.773
27-07-2016 11:30,16.82,16.82,16.773
27-07-2016 11:45,16.82,16.796,16.773
27-07-2016 12:00,16.844,16.796,16.749
27-07-2016 12:15,16.868,16.796,16.749
27-07-2016 12:30,16.868,16.796,16.749
27-07-2016 12:45,16.892,16.796,16.725
27-07-2016 13:00,16.892,16.796,16.725
27-07-2016 13:15,16.915,16.796,16.701
27-07-2016 13:30,16.939,16.796,16.701
27-07-2016 13:45,16.939,16.796,16.701
27-07-2016 14:00,16.963,16.796,16.677
27-07-2016 14:15,16.987,16.773,16.677
27-07-2016 14:30,17.011,16.796,16.677
27-07-2016 14:45,17.034,16.796,16.677
27-07-2016 15:00,17.058,16.796,16.677
27-07-2016 15:15,17.082,16.796,16.677
27-07-2016 15:30,17.106,16.796,16.654
27-07-2016 15:45,17.153,16.82,16.677
27-07-2016 16:00,17.177,16.844,16.654
27-07-2016 16:15,17.225,16.844,16.654
27-07-2016 16:30,17.249,16.844,16.654
27-07-2016 16:45,17.296,16.868,16.654
27-07-2016 17:00,17.32,16.868,16.654
27-07-2016 17:15,17.344,16.892,16.654
27-07-2016 17:30,17.391,16.892,16.654
27-07-2016 17:45,17.415,16.915,16.654
27-07-2016 18:00,17.439,16.915,16.654
27-07-2016 18:15,17.486,16.939,16.654
27-07-2016 18:30,17.51,16.963,16.654
27-07-2016 18:45,17.534,16.963,16.654
27-07-2016 19:00,17.558,16.987,16.654
27-07-2016 19:15,17.582,17.011,16.654
27-07-2016 19:30,17.582,17.011,16.654
27-07-2016 19:45,17.605,17.034,16.654
27-07-2016 20:00,17.629,17.034,16.677
27-07-2016 20:15,17.629,17.058,16.677
27-07-2016 20:30,17.653,17.058,16.677
27-07-2016 20:45,17.653,17.082,16.677
27-07-2016 21:00,17.653,17.082,16.677
27-07-2016 21:15,17.677,17.106,16.701
27-07-2016 21:30,17.677,17.106,16.701
27-07-2016 21:45,17.677,17.13,16.701
27-07-2016 22:00,17.653,17.13,16.701
27-07-2016 22:15,17.653,17.13,16.725
27-07-2016 22:30,17.653,17.13,16.725
27-07-2016 22:45,17.653,17.153,16.725
27-07-2016 23:00,17.629,17.153,16.725
27-07-2016 23:15,17.629,17.153,16.725
27-07-2016 23:30,17.605,17.153,16.725
27-07-2016 23:45,17.605,17.153,16.749
28-07-2016 00:00,17.582,17.153,16.749
28-07-2016 00:15,17.558,17.153,16.749
28-07-2016 00:30,17.534,17.153,16.749
28-07-2016 00:45,17.534,17.153,16.749
28-07-2016 01:00,17.51,17.153,16.773
28-07-2016 01:15,17.486,17.153,16.749
28-07-2016 01:30,17.463,17.153,16.749
28-07-2016 01:45,17.439,17.13,16.749
28-07-2016 02:00,17.415,17.13,16.773
28-07-2016 02:15,17.391,17.13,16.773
28-07-2016 02:30,17.368,17.13,16.749
28-07-2016 02:45,17.344,17.106,16.749
28-07-2016 03:00,17.32,17.106,16.773
28-07-2016 03:15,17.296,17.082,16.773
28-07-2016 03:30,17.272,17.082,16.749
28-07-2016 03:45,17.249,17.082,16.749
28-07-2016 04:00,17.225,17.058,16.773
28-07-2016 04:15,17.201,17.058,16.749
28-07-2016 04:30,17.177,17.034,16.749
28-07-2016 04:45,17.153,17.034,16.749
28-07-2016 05:00,17.13,17.011,16.749
28-07-2016 05:15,17.106,17.011,16.749
28-07-2016 05:30,17.106,16.987,16.749
28-07-2016 05:45,17.082,16.987,16.725
28-07-2016 06:00,17.058,16.963,16.725
28-07-2016 06:15,17.034,16.963,16.725
28-07-2016 06:30,17.011,16.939,16.725
28-07-2016 06:45,16.987,16.939,16.725
28-07-2016 07:00,16.987,16.915,16.725
28-07-2016 07:15,16.963,16.915,16.701
28-07-2016 07:30,16.939,16.892,16.701
28-07-2016 07:45,16.939,16.892,16.701
28-07-2016 08:00,16.915,16.868,16.701
28-07-2016 08:15,16.892,16.868,16.701
28-07-2016 08:30,16.892,16.844,16.677
28-07-2016 08:45,16.892,16.844,16.677
28-07-2016 09:00,16.868,16.82,16.677
28-07-2016 09:15,16.868,16.82,16.677
28-07-2016 09:30,16.844,16.796,16.654
28-07-2016 09:45,16.844,16.796,16.654
28-07-2016 10:00,16.844,16.796,16.654
28-07-2016 10:15,16.844,16.773,16.654
28-07-2016 10:30,16.844,16.773,16.63
28-07-2016 10:45,16.844,16.773,16.63
28-07-2016 11:00,16.844,16.773,16.63
28-07-2016 11:15,16.844,16.749,16.606
28-07-2016 11:30,16.844,16.749,16.606
28-07-2016 11:45,16.868,16.749,16.606
28-07-2016 12:00,16.868,16.749,16.606
28-07-2016 12:15,16.892,16.749,16.606
28-07-2016 12:30,16.892,16.725,16.582
28-07-2016 12:45,16.915,16.725,16.582
28-07-2016 13:00,16.915,16.725,16.582
28-07-2016 13:15,16.939,16.725,16.582
28-07-2016 13:30,16.963,16.749,16.582
28-07-2016 13:45,16.987,16.749,16.558
28-07-2016 14:00,17.011,16.725,16.558
28-07-2016 14:15,17.034,16.749,16.558
28-07-2016 14:30,17.058,16.749,16.558
28-07-2016 14:45,17.082,16.749,16.558
28-07-2016 15:00,17.13,16.749,16.558
28-07-2016 15:15,17.153,16.773,16.558
28-07-2016 15:30,17.201,16.773,16.558
28-07-2016 15:45,17.225,16.773,16.558
28-07-2016 16:00,17.249,16.796,16.558
28-07-2016 16:15,17.296,16.796,16.558
28-07-2016 16:30,17.344,16.82,16.534
