dates,Temp_profondeur_10,Temp_profondeur_20,Temp_profondeur_30
28-07-2016 16:45,17.368,16.844,16.558
28-07-2016 17:00,17.415,16.844,16.558
28-07-2016 17:15,17.439,16.868,16.558
28-07-2016 17:30,17.463,16.892,16.558
28-07-2016 17:45,17.486,16.892,16.558
28-07-2016 18:00,17.51,16.915,16.558
28-07-2016 18:15,17.558,16.939,16.582
28-07-2016 18:30,17.582,16.939,16.582
28-07-2016 18:45,17.605,16.963,16.582
28-07-2016 19:00,17.629,16.987,16.582
28-07-2016 19:15,17.629,16.987,16.582
28-07-2016 19:30,17.677,17.011,16.582
28-07-2016 19:45,17.677,17.034,16.582
28-07-2016 20:00,17.701,17.034,16.606
28-07-2016 20:15,17.701,17.058,16.606
28-07-2016 20:30,17.724,17.058,16.63
28-07-2016 20:45,17.724,17.082,16.606
28-07-2016 21:00,17.724,17.082,16.63
28-07-2016 21:15,17.724,17.106,16.63
28-07-2016 21:30,17.724,17.13,16.63
28-07-2016 21:45,17.724,17.13,16.654
28-07-2016 22:00,17.724,17.13,16.654
28-07-2016 22:15,17.724,17.153,16.654
28-07-2016 22:30,17.724,17.153,16.654
28-07-2016 22:45,17.701,17.153,16.677
28-07-2016 23:00,17.677,17.153,16.677
28-07-2016 23:15,17.677,17.153,16.677
28-07-2016 23:30,17.653,17.177,16.677
28-07-2016 23:45,17.653,17.153,16.677
29-07-2016 00:00,17.629,17.153,16.701
29-07-2016 00:15,17.605,17.153,16.701
29-07-2016 00:30,17.605,17.153,16.701
29-07-2016 00:45,17.582,17.153,16.701
29-07-2016 01:00,17.558,17.153,16.701
29-07-2016 01:15,17.558,17.153,16.725
29-07-2016 01:30,17.534,17.153,16.725
29-07-2016 01:45,17.51,17.153,16.725
29-07-2016 02:00,17.486,17.153,16.725
29-07-2016 02:15,17.463,17.13,16.725
29-07-2016 02:30,17.463,17.13,16.725
29-07-2016 02:45,17.439,17.13,16.725
29-07-2016 03:00,17.415,17.106,16.725
29-07-2016 03:15,17.415,17.106,16.725
29-07-2016 03:30,17.391,17.106,16.725
29-07-2016 03:45,17.368,17.106,16.725
29-07-2016 04:00,17.344,17.082,16.725
29-07-2016 04:15,17.32,17.082,16.725
29-07-2016 04:30,17.296,17.058,16.725
29-07-2016 04:45,17.296,17.058,16.725
29-07-2016 05:00,17.272,17.058,16.725
29-07-2016 05:15,17.272,17.034,16.725
29-07-2016 05:30,17.249,17.034,16.725
29-07-2016 05:45,17.225,17.034,16.725
29-07-2016 06:00,17.201,17.011,16.701
29-07-2016 06:15,17.177,17.011,16.701
29-07-2016 06:30,17.177,17.011,16.701
29-07-2016 06:45,17.153,16.987,16.701
29-07-2016 07:00,17.153,16.987,16.701
29-07-2016 07:15,17.13,16.963,16.701
29-07-2016 07:30,17.106,16.963,16.701
29-07-2016 07:45,17.106,16.963,16.701
29-07-2016 08:00,17.082,16.939,16.701
29-07-2016 08:15,17.082,16.939,16.677
29-07-2016 08:30,17.058,16.939,16.677
29-07-2016 08:45,17.058,16.915,16.677
29-07-2016 09:00,17.058,16.915,16.677
29-07-2016 09:15,17.058,16.892,16.677
29-07-2016 09:30,17.058,16.892,16.677
29-07-2016 09:45,17.058,16.892,16.654
29-07-2016 10:00,17.058,16.892,16.654
29-07-2016 10:15,17.058,16.868,16.654
29-07-2016 10:30,17.082,16.868,16.654
29-07-2016 10:45,17.082,16.868,16.654
29-07-2016 11:00,17.106,16.868,16.654
29-07-2016 11:15,17.106,16.868,16.63
29-07-2016 11:30,17.13,16.868,16.63
29-07-2016 11:45,17.153,16.868,16.63
29-07-2016 12:00,17.153,16.868,16.63
29-07-2016 12:15,17.177,16.868,16.63
29-07-2016 12:30,17.201,16.868,16.63
29-07-2016 12:45,17.225,16.868,16.63
29-07-2016 13:00,17.225,16.868,16.63
29-07-2016 13:15,17.249,16.892,16.606
29-07-2016 13:30,17.272,16.892,16.606
29-07-2016 13:45,17.296,16.892,16.606
29-07-2016 14:00,17.32,16.892,16.606
29-07-2016 14:15,17.368,16.915,16.606
29-07-2016 14:30,17.391,16.915,16.606
29-07-2016 14:45,17.415,16.939,16.606
29-07-2016 15:00,17.439,16.939,16.606
29-07-2016 15:15,17.486,16.939,16.606
29-07-2016 15:30,17.51,16.963,16.606
29-07-2016 15:45,17.558,16.963,16.63
29-07-2016 16:00,17.582,16.987,16.606
29-07-2016 16:15,17.629,16.987,16.63
29-07-2016 16:30,17.677,17.011,16.63
29-07-2016 16:45,17.653,17.034,16.63
29-07-2016 17:00,17.629,17.034,16.63
29-07-2016 17:30,17.938,17.082,16.63
29-07-2016 17:45,17.986,17.106,16.63
29-07-2016 18:00,17.986,17.13,16.654
29-07-2016 18:15,18.033,17.13,16.654
29-07-2016 18:30,18.057,17.153,16.654
29-07-2016 18:45,18.081,17.177,16.654
29-07-2016 19:00,18.081,17.177,16.677
29-07-2016 19:15,18.105,17.201,16.677
29-07-2016 19:30,18.129,17.225,16.677
29-07-2016 19:45,18.057,17.249,16.701
29-07-2016 20:00,18.057,17.249,16.701
29-07-2016 20:15,18.081,17.272,16.701
29-07-2016 20:30,18.105,17.296,16.725
29-07-2016 20:45,18.105,17.32,16.725
29-07-2016 21:00,18.105,17.32,16.725
29-07-2016 21:15,18.057,17.344,16.749
29-07-2016 21:30,18.033,17.368,16.749
29-07-2016 21:45,18.01,17.368,16.749
29-07-2016 22:00,18.01,17.368,16.773
29-07-2016 22:15,17.986,17.391,16.773
29-07-2016 22:30,17.962,17.391,16.773
29-07-2016 22:45,17.962,17.391,16.796
29-07-2016 23:00,17.938,17.415,16.796
29-07-2016 23:15,17.938,17.415,16.796
29-07-2016 23:30,17.915,17.415,16.82
29-07-2016 23:45,17.891,17.415,16.82
30-07-2016 00:00,17.867,17.415,16.82
30-07-2016 00:15,17.843,17.415,16.82
30-07-2016 00:30,17.819,17.415,16.844
30-07-2016 00:45,17.796,17.415,16.844
30-07-2016 01:00,17.772,17.415,16.844
30-07-2016 01:15,17.748,17.415,16.844
30-07-2016 01:30,17.724,17.391,16.844
30-07-2016 01:45,17.701,17.391,16.868
30-07-2016 02:00,17.677,17.391,16.868
30-07-2016 02:15,17.653,17.391,16.868
30-07-2016 02:30,17.629,17.368,16.868
30-07-2016 02:45,17.605,17.368,16.868
30-07-2016 03:00,17.582,17.368,16.868
30-07-2016 03:15,17.534,17.344,16.868
30-07-2016 03:30,17.51,17.344,16.868
30-07-2016 03:45,17.486,17.344,16.868
30-07-2016 04:15,17.558,17.32,16.868
30-07-2016 04:30,17.558,17.296,16.868
30-07-2016 04:45,17.51,17.296,16.868
30-07-2016 05:00,17.486,17.272,16.868
30-07-2016 05:15,17.463,17.272,16.868
30-07-2016 05:30,17.439,17.249,16.868
30-07-2016 05:45,17.391,17.249,16.868
30-07-2016 06:00,17.32,17.225,16.868
30-07-2016 06:15,17.272,17.225,16.868
30-07-2016 06:30,17.13,17.201,16.868
30-07-2016 06:45,17.106,17.177,16.844
30-07-2016 07:00,17.106,17.177,16.844
30-07-2016 07:15,17.082,17.153,16.844
30-07-2016 07:30,17.058,17.153,16.844
30-07-2016 07:45,17.034,17.13,16.844
30-07-2016 08:00,17.011,17.106,16.82
30-07-2016 08:15,16.987,17.106,16.82
30-07-2016 08:30,16.963,17.082,16.82
30-07-2016 08:45,16.963,17.082,16.82
30-07-2016 09:00,16.939,17.058,16.82
30-07-2016 09:15,16.915,17.034,16.796
30-07-2016 09:30,16.915,17.034,16.796
30-07-2016 09:45,16.939,17.011,16.796
30-07-2016 10:00,16.939,17.011,16.796
30-07-2016 10:15,16.939,16.987,16.773
30-07-2016 10:30,16.939,16.987,16.773
30-07-2016 10:45,16.939,16.987,16.773
30-07-2016 11:00,16.963,16.963,16.749
30-07-2016 11:15,16.987,16.963,16.749
30-07-2016 11:30,16.987,16.963,16.749
30-07-2016 11:45,16.987,16.963,16.749
30-07-2016 12:00,17.011,16.963,16.749
30-07-2016 12:15,17.011,16.963,16.725
30-07-2016 12:30,17.011,16.963,16.725
30-07-2016 12:45,17.082,16.963,16.725
30-07-2016 13:00,17.058,16.963,16.725
30-07-2016 13:15,17.082,16.963,16.725
30-07-2016 13:30,17.082,16.963,16.725
30-07-2016 13:45,17.106,16.963,16.701
30-07-2016 14:00,17.13,16.963,16.701
30-07-2016 14:15,17.13,16.987,16.701
30-07-2016 14:30,17.177,16.987,16.701
30-07-2016 14:45,17.201,16.987,16.701
30-07-2016 15:00,17.225,17.011,16.701
30-07-2016 15:15,17.272,17.011,16.701
30-07-2016 15:30,17.296,17.034,16.701
30-07-2016 15:45,17.32,17.058,16.701
30-07-2016 16:00,17.368,17.058,16.701
30-07-2016 16:15,17.391,17.058,16.701
30-07-2016 16:30,17.415,17.082,16.701
30-07-2016 16:45,17.439,17.082,16.701
30-07-2016 17:00,17.463,17.106,16.701
30-07-2016 17:15,17.486,17.13,16.701
30-07-2016 17:30,17.51,17.13,16.725
30-07-2016 17:45,17.534,17.153,16.725
30-07-2016 18:00,17.558,17.153,16.725
30-07-2016 18:15,17.582,17.177,16.725
30-07-2016 18:30,17.605,17.201,16.725
30-07-2016 18:45,17.629,17.201,16.725
30-07-2016 19:00,17.629,17.225,16.749
30-07-2016 19:15,17.653,17.225,16.749
30-07-2016 19:30,17.653,17.249,16.749
30-07-2016 19:45,17.677,17.249,16.749
30-07-2016 20:00,17.677,17.272,16.773
30-07-2016 20:15,17.701,17.272,16.773
30-07-2016 20:30,17.701,17.296,16.773
30-07-2016 20:45,17.701,17.296,16.773
30-07-2016 21:00,17.701,17.296,16.773
30-07-2016 21:15,17.701,17.32,16.796
30-07-2016 21:30,17.701,17.32,16.796
30-07-2016 21:45,17.677,17.32,16.796
30-07-2016 22:00,17.677,17.344,16.82
30-07-2016 22:15,17.653,17.344,16.82
30-07-2016 22:30,17.653,17.344,16.82
30-07-2016 22:45,17.629,17.344,16.82
30-07-2016 23:00,17.629,17.344,16.82
30-07-2016 23:15,17.605,17.344,16.82
30-07-2016 23:30,17.582,17.344,16.844
30-07-2016 23:45,17.582,17.344,16.844
31-07-2016 00:00,17.558,17.344,16.844
31-07-2016 00:15,17.534,17.32,16.844
31-07-2016 00:30,17.534,17.32,16.844
31-07-2016 00:45,17.51,17.32,16.844
31-07-2016 01:00,17.486,17.32,16.844
31-07-2016 01:15,17.486,17.32,16.844
31-07-2016 01:30,17.463,17.296,16.868
31-07-2016 01:45,17.439,17.296,16.868
31-07-2016 02:00,17.415,17.296,16.868
31-07-2016 02:15,17.415,17.272,16.868
31-07-2016 02:30,17.368,17.272,16.868
31-07-2016 02:45,17.368,17.249,16.868
31-07-2016 03:00,17.344,17.249,16.844
31-07-2016 03:15,17.32,17.225,16.844
31-07-2016 03:30,17.272,17.225,16.844
31-07-2016 03:45,17.249,17.201,16.844
31-07-2016 04:00,17.225,17.201,16.844
31-07-2016 04:15,17.177,17.177,16.844
31-07-2016 04:30,17.13,17.177,16.844
31-07-2016 04:45,17.106,17.153,16.844
31-07-2016 05:00,17.082,17.13,16.844
31-07-2016 05:15,17.034,17.13,16.844
31-07-2016 05:30,16.987,17.106,16.82
31-07-2016 05:45,16.963,17.082,16.82
31-07-2016 06:00,16.915,17.082,16.82
31-07-2016 06:15,16.892,17.058,16.82
31-07-2016 06:30,16.868,17.058,16.82
31-07-2016 06:45,16.82,17.034,16.796
31-07-2016 07:00,16.796,17.011,16.796
31-07-2016 07:15,16.773,17.011,16.796
31-07-2016 07:30,16.749,16.987,16.773
31-07-2016 07:45,16.725,16.963,16.773
31-07-2016 08:00,16.701,16.939,16.773
31-07-2016 08:15,16.701,16.939,16.773
31-07-2016 08:30,16.677,16.915,16.749
31-07-2016 08:45,16.677,16.915,16.749
31-07-2016 09:00,16.677,16.892,16.749
31-07-2016 09:15,16.677,16.892,16.749
31-07-2016 09:30,16.677,16.868,16.725
31-07-2016 09:45,16.701,16.844,16.725
31-07-2016 10:00,16.701,16.844,16.701
31-07-2016 10:15,16.701,16.844,16.701
31-07-2016 10:30,16.677,16.82,16.701
31-07-2016 10:45,16.701,16.796,16.701
31-07-2016 11:00,16.677,16.796,16.677
31-07-2016 11:15,16.701,16.796,16.677
31-07-2016 11:30,16.701,16.796,16.677
31-07-2016 11:45,16.725,16.796,16.654
31-07-2016 12:00,16.701,16.773,16.654
31-07-2016 12:15,16.725,16.773,16.654
31-07-2016 12:30,16.725,16.773,16.654
31-07-2016 12:45,16.725,16.773,16.63
31-07-2016 13:00,16.749,16.773,16.63
31-07-2016 13:15,16.749,16.796,16.63
31-07-2016 13:30,16.773,16.796,16.63
31-07-2016 13:45,16.796,16.796,16.63
31-07-2016 14:00,16.82,16.796,16.606
31-07-2016 14:15,16.844,16.796,16.606
31-07-2016 14:30,16.868,16.82,16.606
31-07-2016 14:45,16.892,16.82,16.606
31-07-2016 15:00,16.915,16.82,16.606
31-07-2016 15:15,16.939,16.844,16.606
31-07-2016 15:30,16.963,16.844,16.606
31-07-2016 15:45,16.987,16.868,16.606
31-07-2016 16:00,17.011,16.868,16.606
31-07-2016 16:15,17.034,16.892,16.606
31-07-2016 16:30,17.082,16.892,16.606
31-07-2016 16:45,17.082,16.892,16.606
31-07-2016 17:00,17.106,16.915,16.606
31-07-2016 17:15,17.13,16.939,16.606
31-07-2016 17:30,17.153,16.939,16.606
31-07-2016 17:45,17.177,16.963,16.606
31-07-2016 18:00,17.201,16.963,16.606
31-07-2016 18:15,17.225,16.963,16.63
31-07-2016 18:30,17.225,16.987,16.63
31-07-2016 18:45,17.249,16.987,16.63
31-07-2016 19:00,17.272,17.011,16.63
31-07-2016 19:15,17.296,17.011,16.63
31-07-2016 19:30,17.296,17.034,16.63
31-07-2016 19:45,17.32,17.034,16.63
31-07-2016 20:00,17.32,17.034,16.654
31-07-2016 20:15,17.344,17.058,16.63
31-07-2016 20:30,17.344,17.058,16.654
31-07-2016 20:45,17.368,17.058,16.654
31-07-2016 21:00,17.368,17.082,16.654
31-07-2016 21:15,17.368,17.082,16.654
31-07-2016 21:30,17.368,17.106,16.654
31-07-2016 21:45,17.368,17.106,16.677
31-07-2016 22:00,17.344,17.106,16.677
31-07-2016 22:15,17.344,17.106,16.677
31-07-2016 22:30,17.32,17.106,16.677
31-07-2016 22:45,17.32,17.106,16.677
31-07-2016 23:00,17.296,17.106,16.701
31-07-2016 23:15,17.272,17.13,16.701
31-07-2016 23:30,17.249,17.106,16.701
31-07-2016 23:45,17.225,17.106,16.701
01-08-2016 00:00,17.201,17.106,16.701
01-08-2016 00:15,17.177,17.106,16.701
01-08-2016 00:30,17.153,17.106,16.701
01-08-2016 00:45,17.13,17.082,16.725
01-08-2016 01:00,17.106,17.082,16.701
01-08-2016 01:15,17.082,17.058,16.725
01-08-2016 01:30,17.034,17.058,16.725
01-08-2016 01:45,17.011,17.058,16.701
01-08-2016 02:00,16.987,17.034,16.701
01-08-2016 02:15,16.963,17.011,16.701
01-08-2016 02:30,16.939,17.011,16.701
01-08-2016 02:45,16.892,16.987,16.701
01-08-2016 03:00,16.868,16.987,16.701
01-08-2016 03:15,16.844,16.963,16.701
01-08-2016 03:30,16.82,16.939,16.701
01-08-2016 03:45,16.773,16.939,16.701
01-08-2016 04:00,16.749,16.915,16.701
01-08-2016 04:15,16.725,16.892,16.677
01-08-2016 04:30,16.701,16.868,16.677
01-08-2016 04:45,16.654,16.844,16.677
01-08-2016 05:00,16.63,16.844,16.677
01-08-2016 05:15,16.606,16.82,16.654
01-08-2016 05:30,16.582,16.796,16.654
01-08-2016 05:45,16.534,16.773,16.654
01-08-2016 06:00,16.511,16.773,16.63
01-08-2016 06:15,16.487,16.749,16.63
01-08-2016 06:30,16.463,16.725,16.63
01-08-2016 06:45,16.415,16.701,16.63
01-08-2016 07:00,16.392,16.677,16.606
01-08-2016 07:15,16.368,16.654,16.606
01-08-2016 07:30,16.344,16.63,16.606
01-08-2016 07:45,16.296,16.606,16.582
01-08-2016 08:00,16.296,16.582,16.582
01-08-2016 08:15,16.272,16.582,16.558
01-08-2016 08:30,16.249,16.558,16.558
01-08-2016 08:45,16.225,16.534,16.534
01-08-2016 09:00,16.225,16.511,16.534
01-08-2016 09:15,16.225,16.487,16.511
01-08-2016 09:30,16.225,16.463,16.511
01-08-2016 09:45,16.225,16.463,16.487
01-08-2016 10:00,16.249,16.439,16.487
01-08-2016 10:15,16.249,16.415,16.487
01-08-2016 10:30,16.249,16.415,16.463
01-08-2016 10:45,16.225,16.392,16.463
01-08-2016 11:00,16.225,16.392,16.439
01-08-2016 11:15,16.201,16.392,16.439
01-08-2016 11:30,16.201,16.392,16.415
01-08-2016 11:45,16.201,16.368,16.415
01-08-2016 12:00,16.201,16.368,16.415
01-08-2016 12:15,16.225,16.368,16.392
01-08-2016 12:30,16.249,16.368,16.392
01-08-2016 12:45,16.249,16.368,16.392
01-08-2016 13:00,16.272,16.368,16.368
01-08-2016 13:15,16.296,16.368,16.368
01-08-2016 13:30,16.344,16.368,16.368
01-08-2016 13:45,16.368,16.392,16.344
01-08-2016 14:00,16.392,16.392,16.344
01-08-2016 14:15,16.415,16.392,16.344
01-08-2016 14:30,16.439,16.392,16.344
01-08-2016 14:45,16.463,16.392,16.344
01-08-2016 15:00,16.487,16.415,16.344
01-08-2016 15:15,16.534,16.415,16.344
01-08-2016 15:30,16.534,16.439,16.32
01-08-2016 15:45,16.582,16.439,16.32
01-08-2016 16:00,16.582,16.463,16.32
01-08-2016 16:15,16.63,16.463,16.32
01-08-2016 16:30,16.654,16.487,16.32
01-08-2016 16:45,16.677,16.487,16.32
01-08-2016 17:00,16.63,16.511,16.32
01-08-2016 17:15,16.677,16.511,16.32
01-08-2016 17:30,16.63,16.534,16.32
01-08-2016 17:45,16.749,16.534,16.32
01-08-2016 18:00,16.773,16.558,16.32
01-08-2016 18:15,16.844,16.558,16.344
01-08-2016 18:30,16.844,16.582,16.344
01-08-2016 18:45,16.868,16.606,16.344
01-08-2016 19:00,16.915,16.606,16.344
01-08-2016 19:15,16.939,16.63,16.344
01-08-2016 19:30,16.963,16.654,16.344
01-08-2016 19:45,16.987,16.654,16.344
01-08-2016 20:00,17.011,16.677,16.368
01-08-2016 20:15,17.011,16.701,16.368
01-08-2016 20:30,17.058,16.701,16.368
01-08-2016 20:45,17.058,16.725,16.368
01-08-2016 21:00,17.058,16.749,16.368
01-08-2016 21:15,17.082,16.749,16.392
01-08-2016 21:30,17.106,16.773,16.392
01-08-2016 21:45,17.082,16.773,16.392
01-08-2016 22:00,17.082,16.773,16.392
01-08-2016 22:15,17.082,16.796,16.415
01-08-2016 22:30,17.082,16.796,16.415
01-08-2016 22:45,17.082,16.82,16.415
01-08-2016 23:00,17.082,16.82,16.415
01-08-2016 23:15,17.058,16.82,16.415
01-08-2016 23:30,17.058,16.82,16.439
01-08-2016 23:45,17.058,16.82,16.439
02-08-2016 00:00,17.058,16.82,16.439
02-08-2016 00:15,17.034,16.82,16.439
02-08-2016 00:30,17.034,16.844,16.463
02-08-2016 00:45,17.034,16.82,16.463
02-08-2016 01:00,17.034,16.82,16.463
02-08-2016 01:15,17.034,16.82,16.463
02-08-2016 01:30,17.034,16.82,16.463
02-08-2016 01:45,17.058,16.82,16.463
02-08-2016 02:00,17.058,16.82,16.463
02-08-2016 02:15,17.058,16.82,16.463
02-08-2016 02:30,17.058,16.82,16.487
02-08-2016 02:45,17.058,16.796,16.487
02-08-2016 03:00,17.034,16.796,16.487
02-08-2016 03:15,17.011,16.796,16.487
02-08-2016 03:30,16.987,16.796,16.487
02-08-2016 03:45,16.987,16.773,16.487
02-08-2016 04:00,16.987,16.773,16.487
02-08-2016 04:15,16.963,16.773,16.487
02-08-2016 04:30,16.939,16.749,16.487
02-08-2016 04:45,16.915,16.749,16.487
02-08-2016 05:00,16.892,16.749,16.487
02-08-2016 05:15,16.868,16.725,16.463
02-08-2016 05:30,16.844,16.725,16.487
02-08-2016 05:45,16.796,16.725,16.463
02-08-2016 06:00,16.773,16.701,16.487
02-08-2016 06:15,16.749,16.701,16.463
02-08-2016 06:30,16.701,16.677,16.463
02-08-2016 06:45,16.677,16.677,16.463
02-08-2016 07:00,16.63,16.654,16.463
02-08-2016 07:15,16.606,16.654,16.463
02-08-2016 07:30,16.582,16.63,16.439
02-08-2016 07:45,16.558,16.63,16.439
02-08-2016 08:00,16.534,16.63,16.439
02-08-2016 08:15,16.534,16.606,16.439
02-08-2016 08:30,16.511,16.606,16.439
02-08-2016 08:45,16.487,16.582,16.439
02-08-2016 09:00,16.463,16.582,16.439
02-08-2016 09:15,16.463,16.582,16.439
02-08-2016 09:30,16.463,16.558,16.415
02-08-2016 09:45,16.463,16.558,16.415
02-08-2016 10:00,16.439,16.534,16.415
02-08-2016 10:15,16.439,16.534,16.415
02-08-2016 10:30,16.439,16.534,16.392
02-08-2016 10:45,16.439,16.511,16.392
02-08-2016 11:00,16.439,16.511,16.392
02-08-2016 11:15,16.439,16.487,16.392
02-08-2016 11:30,16.439,16.487,16.368
02-08-2016 11:45,16.439,16.487,16.368
02-08-2016 12:00,16.439,16.463,16.368
02-08-2016 12:15,16.439,16.463,16.368
02-08-2016 12:30,16.415,16.463,16.368
02-08-2016 12:45,16.439,16.463,16.368
02-08-2016 13:00,16.439,16.463,16.344
02-08-2016 13:15,16.439,16.439,16.344
02-08-2016 13:30,16.439,16.439,16.344
02-08-2016 13:45,16.439,16.439,16.344
02-08-2016 14:00,16.439,16.439,16.32
02-08-2016 14:15,16.439,16.439,16.32
02-08-2016 14:30,16.463,16.415,16.32
02-08-2016 14:45,16.463,16.415,16.32
02-08-2016 15:00,16.463,16.415,16.32
02-08-2016 15:15,16.487,16.415,16.32
02-08-2016 15:30,16.511,16.415,16.32
02-08-2016 16:00,16.511,16.439,16.296
02-08-2016 16:15,16.511,16.439,16.296
02-08-2016 16:30,16.534,16.415,16.296
02-08-2016 16:45,16.534,16.439,16.296
02-08-2016 17:00,16.534,16.439,16.296
02-08-2016 17:15,16.558,16.439,16.296
02-08-2016 17:30,16.558,16.439,16.296
02-08-2016 17:45,16.582,16.463,16.272
02-08-2016 18:00,16.582,16.463,16.296
02-08-2016 18:15,16.606,16.463,16.272
02-08-2016 18:30,16.606,16.463,16.272
02-08-2016 18:45,16.63,16.463,16.296
02-08-2016 19:00,16.63,16.487,16.272
02-08-2016 19:15,16.654,16.487,16.296
02-08-2016 19:30,16.654,16.487,16.296
02-08-2016 19:45,16.654,16.487,16.296
02-08-2016 20:00,16.654,16.511,16.296
02-08-2016 20:15,16.654,16.511,16.296
02-08-2016 20:30,16.677,16.511,16.296
02-08-2016 20:45,16.677,16.511,16.296
02-08-2016 21:00,16.677,16.511,16.296
02-08-2016 21:15,16.677,16.511,16.296
02-08-2016 21:30,16.677,16.511,16.296
02-08-2016 21:45,16.677,16.511,16.296
02-08-2016 22:00,16.677,16.534,16.296
02-08-2016 22:15,16.677,16.534,16.296
02-08-2016 22:30,16.654,16.534,16.296
02-08-2016 22:45,16.654,16.534,16.296
02-08-2016 23:00,16.654,16.534,16.296
02-08-2016 23:15,16.654,16.534,16.296
02-08-2016 23:30,16.654,16.534,16.296
02-08-2016 23:45,16.63,16.511,16.296
03-08-2016 00:00,16.63,16.534,16.296
03-08-2016 00:15,16.63,16.511,16.296
03-08-2016 00:30,16.606,16.511,16.296
03-08-2016 00:45,16.606,16.511,16.296
03-08-2016 01:00,16.606,16.511,16.296
03-08-2016 01:15,16.606,16.511,16.296
03-08-2016 01:30,16.582,16.511,16.296
03-08-2016 01:45,16.582,16.511,16.296
03-08-2016 02:00,16.582,16.511,16.296
03-08-2016 02:15,16.582,16.511,16.296
03-08-2016 02:30,16.558,16.511,16.296
03-08-2016 02:45,16.558,16.487,16.296
03-08-2016 03:00,16.558,16.487,16.296
03-08-2016 03:15,16.534,16.487,16.296
03-08-2016 03:30,16.534,16.487,16.296
03-08-2016 03:45,16.534,16.487,16.296
03-08-2016 04:00,16.534,16.463,16.296
03-08-2016 04:15,16.534,16.463,16.272
03-08-2016 04:30,16.534,16.463,16.272
03-08-2016 04:45,16.511,16.463,16.272
03-08-2016 05:00,16.511,16.463,16.272
03-08-2016 05:15,16.511,16.463,16.272
03-08-2016 05:30,16.511,16.439,16.272
03-08-2016 05:45,16.511,16.439,16.272
03-08-2016 06:00,16.511,16.439,16.272
03-08-2016 06:15,16.511,16.415,16.272
03-08-2016 06:30,16.511,16.415,16.272
03-08-2016 06:45,16.534,16.415,16.272
03-08-2016 07:00,16.534,16.415,16.272
03-08-2016 07:15,16.511,16.415,16.272
03-08-2016 07:30,16.511,16.415,16.249
03-08-2016 07:45,16.511,16.392,16.249
03-08-2016 08:00,16.511,16.392,16.249
03-08-2016 08:15,16.511,16.392,16.249
03-08-2016 08:30,16.511,16.392,16.249
03-08-2016 08:45,16.534,16.368,16.249
03-08-2016 09:00,16.534,16.368,16.249
03-08-2016 09:15,16.534,16.368,16.225
03-08-2016 09:30,16.534,16.368,16.225
