Titre de tracé : point_montberneux,,,,,,
#,"Date Heure, GMT+01:00","Tension, V (LGR S/N: 10831978, SEN S/N: 10831978, LBL: dh)","Temp., °C (LGR S/N: 10831978, SEN S/N: 10831978, LBL: T°C)",Hôte connecté (LGR S/N: 10831978),Arrêté (LGR S/N: 10831978),Fin de fichier (LGR S/N: 10831978)
1,06/27/16 12:00:00 PM,1.26787,18.342,,,
2,06/27/16 12:15:00 PM,1.0663,13.898,,,
3,06/27/16 12:30:00 PM,1.20661,13.915,,,
4,06/27/16 12:45:00 PM,1.24533,13.939,,,
5,06/27/16 01:00:00 PM,1.24437,13.967,,,
6,06/27/16 01:15:00 PM,1.24105,13.985,,,
7,06/27/16 01:30:00 PM,1.23953,14.021,,,
8,06/27/16 01:45:00 PM,1.23854,14.062,,,
9,06/27/16 02:00:00 PM,1.23789,14.095,,,
10,06/27/16 02:15:00 PM,1.23873,14.137,,,
11,06/27/16 02:30:00 PM,1.23877,14.177,,,
12,06/27/16 02:45:00 PM,1.23884,14.204,,,
13,06/27/16 03:00:00 PM,1.23812,14.259,,,
14,06/27/16 03:15:00 PM,1.23785,14.312,,,
15,06/27/16 03:30:00 PM,1.23812,14.378,,,
16,06/27/16 03:45:00 PM,1.23838,14.414,,,
17,06/27/16 04:00:00 PM,1.23789,14.489,,,
18,06/27/16 04:15:00 PM,1.23842,14.521,,,
19,06/27/16 04:30:00 PM,1.23865,14.575,,,
20,06/27/16 04:45:00 PM,1.23842,14.647,,,
21,06/27/16 05:00:00 PM,1.2393,14.717,,,
22,06/27/16 05:15:00 PM,1.23892,14.767,,,
23,06/27/16 05:30:00 PM,1.23903,14.818,,,
24,06/27/16 05:45:00 PM,1.23842,14.855,,,
25,06/27/16 06:00:00 PM,1.23854,14.88,,,
26,06/27/16 06:15:00 PM,1.23842,14.91,,,
27,06/27/16 06:30:00 PM,1.23911,14.94,,,
28,06/27/16 06:45:00 PM,1.23896,14.957,,,
29,06/27/16 07:00:00 PM,1.23938,14.978,,,
30,06/27/16 07:15:00 PM,1.23941,14.995,,,
31,06/27/16 07:30:00 PM,1.23907,15.016,,,
32,06/27/16 07:45:00 PM,1.23941,15.03,,,
33,06/27/16 08:00:00 PM,1.23869,15.039,,,
34,06/27/16 08:15:00 PM,1.23888,15.042,,,
35,06/27/16 08:30:00 PM,1.23926,15.049,,,
36,06/27/16 08:45:00 PM,1.23896,15.057,,,
37,06/27/16 09:00:00 PM,1.23892,15.067,,,
38,06/27/16 09:15:00 PM,1.2388,15.076,,,
39,06/27/16 09:30:00 PM,1.23884,15.066,,,
40,06/27/16 09:45:00 PM,1.2398,15.052,,,
41,06/27/16 10:00:00 PM,1.23816,15.048,,,
42,06/27/16 10:15:00 PM,1.2393,15.033,,,
43,06/27/16 10:30:00 PM,1.23884,15.01,,,
44,06/27/16 10:45:00 PM,1.23892,15.025,,,
45,06/27/16 11:00:00 PM,1.23915,15.042,,,
46,06/27/16 11:15:00 PM,1.23892,15.031,,,
47,06/27/16 11:30:00 PM,1.23884,14.994,,,
48,06/27/16 11:45:00 PM,1.23877,14.939,,,
49,06/28/16 12:00:00 AM,1.23938,14.892,,,
50,06/28/16 12:15:00 AM,1.23945,14.853,,,
51,06/28/16 12:30:00 AM,1.23934,14.816,,,
52,06/28/16 12:45:00 AM,1.23941,14.788,,,
53,06/28/16 01:00:00 AM,1.23987,14.761,,,
54,06/28/16 01:15:00 AM,1.24048,14.731,,,
55,06/28/16 01:30:00 AM,1.23911,14.694,,,
56,06/28/16 01:45:00 AM,1.23911,14.644,,,
57,06/28/16 02:00:00 AM,1.23865,14.592,,,
58,06/28/16 02:15:00 AM,1.23953,14.547,,,
59,06/28/16 02:30:00 AM,1.23911,14.499,,,
60,06/28/16 02:45:00 AM,1.23934,14.439,,,
61,06/28/16 03:00:00 AM,1.23865,14.376,,,
62,06/28/16 03:15:00 AM,1.2393,14.322,,,
63,06/28/16 03:30:00 AM,1.2398,14.283,,,
64,06/28/16 03:45:00 AM,1.23941,14.256,,,
65,06/28/16 04:00:00 AM,1.23911,14.241,,,
66,06/28/16 04:15:00 AM,1.23999,14.225,,,
67,06/28/16 04:30:00 AM,1.2393,14.204,,,
68,06/28/16 04:45:00 AM,1.24067,14.177,,,
69,06/28/16 05:00:00 AM,1.23968,14.15,,,
70,06/28/16 05:15:00 AM,1.23999,14.123,,,
71,06/28/16 05:30:00 AM,1.23911,14.096,,,
72,06/28/16 05:45:00 AM,1.23995,14.074,,,
73,06/28/16 06:00:00 AM,1.23915,14.054,,,
74,06/28/16 06:15:00 AM,1.23922,14.038,,,
75,06/28/16 06:30:00 AM,1.24052,14.024,,,
76,06/28/16 06:45:00 AM,1.23941,14.015,,,
77,06/28/16 07:00:00 AM,1.23896,14.009,,,
78,06/28/16 07:15:00 AM,1.23865,14.008,,,
79,06/28/16 07:30:00 AM,1.23892,14.006,,,
80,06/28/16 07:45:00 AM,1.23938,14.006,,,
81,06/28/16 08:00:00 AM,1.24025,14.006,,,
82,06/28/16 08:15:00 AM,1.23968,14.011,,,
83,06/28/16 08:30:00 AM,1.24037,14.017,,,
84,06/28/16 08:45:00 AM,1.23995,14.024,,,
85,06/28/16 09:00:00 AM,1.23922,14.029,,,
86,06/28/16 09:15:00 AM,1.23945,14.035,,,
87,06/28/16 09:30:00 AM,1.23922,14.044,,,
88,06/28/16 09:45:00 AM,1.23926,14.068,,,
89,06/28/16 10:00:00 AM,1.23991,14.098,,,
90,06/28/16 10:15:00 AM,1.24033,14.117,,,
91,06/28/16 10:30:00 AM,1.24006,14.138,,,
92,06/28/16 10:45:00 AM,1.23899,14.162,,,
93,06/28/16 11:00:00 AM,1.23983,14.188,,,
94,06/28/16 11:15:00 AM,1.23896,14.211,,,
95,06/28/16 11:30:00 AM,1.2393,14.229,,,
96,06/28/16 11:45:00 AM,1.2393,14.249,,,
97,06/28/16 12:00:00 PM,1.24067,14.268,,,
98,06/28/16 12:15:00 PM,1.23976,14.304,,,
99,06/28/16 12:30:00 PM,1.24022,14.351,,,
100,06/28/16 12:45:00 PM,1.24006,14.397,,,
101,06/28/16 01:00:00 PM,1.23983,14.454,,,
102,06/28/16 01:15:00 PM,1.23976,14.503,,,
103,06/28/16 01:30:00 PM,1.24048,14.563,,,
104,06/28/16 01:45:00 PM,1.23983,14.625,,,
105,06/28/16 02:00:00 PM,1.24128,14.679,,,
106,06/28/16 02:15:00 PM,1.24098,14.729,,,
107,06/28/16 02:30:00 PM,1.24075,14.771,,,
108,06/28/16 02:45:00 PM,1.24075,14.816,,,
109,06/28/16 03:00:00 PM,1.24044,14.862,,,
110,06/28/16 03:15:00 PM,1.24098,14.901,,,
111,06/28/16 03:30:00 PM,1.24117,14.966,,,
112,06/28/16 03:45:00 PM,1.24144,15.013,,,
113,06/28/16 04:00:00 PM,1.24151,15.06,,,
114,06/28/16 04:15:00 PM,1.24182,15.111,,,
115,06/28/16 04:30:00 PM,1.24147,15.175,,,
116,06/28/16 04:45:00 PM,1.2414,15.211,,,
117,06/28/16 05:00:00 PM,1.24117,15.243,,,
118,06/28/16 05:15:00 PM,1.24117,15.299,,,
119,06/28/16 05:30:00 PM,1.24201,15.369,,,
120,06/28/16 05:45:00 PM,1.24212,15.424,,,
121,06/28/16 06:00:00 PM,1.24247,15.464,,,
122,06/28/16 06:15:00 PM,1.24285,15.511,,,
123,06/28/16 06:30:00 PM,1.24254,15.558,,,
124,06/28/16 06:45:00 PM,1.24224,15.585,,,
125,06/28/16 07:00:00 PM,1.24269,15.619,,,
126,06/28/16 07:15:00 PM,1.24346,15.655,,,
127,06/28/16 07:30:00 PM,1.24384,15.67,,,
128,06/28/16 07:45:00 PM,1.24388,15.666,,,
129,06/28/16 08:00:00 PM,1.24353,15.666,,,
130,06/28/16 08:15:00 PM,1.24353,15.667,,,
131,06/28/16 08:30:00 PM,1.24304,15.657,,,
132,06/28/16 08:45:00 PM,1.24342,15.637,,,
133,06/28/16 09:00:00 PM,1.24327,15.621,,,
134,06/28/16 09:15:00 PM,1.24296,15.606,,,
135,06/28/16 09:30:00 PM,1.2438,15.584,,,
136,06/28/16 09:45:00 PM,1.24357,15.555,,,
137,06/28/16 10:00:00 PM,1.24372,15.527,,,
138,06/28/16 10:15:00 PM,1.24266,15.5,,,
139,06/28/16 10:30:00 PM,1.2438,15.47,,,
140,06/28/16 10:45:00 PM,1.2435,15.439,,,
141,06/28/16 11:00:00 PM,1.24353,15.406,,,
142,06/28/16 11:15:00 PM,1.24311,15.375,,,
143,06/28/16 11:30:00 PM,1.24323,15.339,,,
144,06/28/16 11:45:00 PM,1.24338,15.303,,,
145,06/29/16 12:00:00 AM,1.24361,15.264,,,
146,06/29/16 12:15:00 AM,1.24365,15.223,,,
147,06/29/16 12:30:00 AM,1.24334,15.182,,,
148,06/29/16 12:45:00 AM,1.24342,15.143,,,
149,06/29/16 01:00:00 AM,1.24315,15.106,,,
150,06/29/16 01:15:00 AM,1.24281,15.069,,,
151,06/29/16 01:30:00 AM,1.24338,15.031,,,
152,06/29/16 01:45:00 AM,1.24285,14.992,,,
153,06/29/16 02:00:00 AM,1.24254,14.955,,,
154,06/29/16 02:15:00 AM,1.24308,14.916,,,
155,06/29/16 02:30:00 AM,1.24239,14.879,,,
156,06/29/16 02:45:00 AM,1.24277,14.84,,,
157,06/29/16 03:00:00 AM,1.2425,14.8,,,
158,06/29/16 03:15:00 AM,1.24266,14.758,,,
159,06/29/16 03:30:00 AM,1.24342,14.717,,,
160,06/29/16 03:45:00 AM,1.24208,14.673,,,
161,06/29/16 04:00:00 AM,1.24269,14.626,,,
162,06/29/16 04:15:00 AM,1.24304,14.578,,,
163,06/29/16 04:30:00 AM,1.24292,14.53,,,
164,06/29/16 04:45:00 AM,1.24277,14.481,,,
165,06/29/16 05:00:00 AM,1.24262,14.433,,,
166,06/29/16 05:15:00 AM,1.24315,14.382,,,
167,06/29/16 05:30:00 AM,1.2425,14.324,,,
168,06/29/16 05:45:00 AM,1.2425,14.274,,,
169,06/29/16 06:00:00 AM,1.2425,14.231,,,
170,06/29/16 06:15:00 AM,1.24231,14.185,,,
171,06/29/16 06:30:00 AM,1.24273,14.147,,,
172,06/29/16 06:45:00 AM,1.243,14.114,,,
173,06/29/16 07:00:00 AM,1.24178,14.083,,,
174,06/29/16 07:15:00 AM,1.24205,14.059,,,
175,06/29/16 07:30:00 AM,1.24216,14.038,,,
176,06/29/16 07:45:00 AM,1.24193,14.018,,,
177,06/29/16 08:00:00 AM,1.24193,14.002,,,
178,06/29/16 08:15:00 AM,1.24201,13.985,,,
179,06/29/16 08:30:00 AM,1.24269,13.97,,,
180,06/29/16 08:45:00 AM,1.24266,13.957,,,
181,06/29/16 09:00:00 AM,1.24208,13.951,,,
182,06/29/16 09:15:00 AM,1.24239,13.958,,,
183,06/29/16 09:30:00 AM,1.24331,13.975,,,
184,06/29/16 09:45:00 AM,1.24212,13.993,,,
185,06/29/16 10:00:00 AM,1.24308,14.006,,,
186,06/29/16 10:15:00 AM,1.24315,14.012,,,
187,06/29/16 10:30:00 AM,1.24285,14.021,,,
188,06/29/16 10:45:00 AM,1.24304,14.045,,,
189,06/29/16 11:00:00 AM,1.24216,14.09,,,
190,06/29/16 11:15:00 AM,1.24243,14.129,,,
191,06/29/16 11:30:00 AM,1.2422,14.165,,,
192,06/29/16 11:45:00 AM,1.243,14.208,,,
193,06/29/16 12:00:00 PM,1.24289,14.247,,,
194,06/29/16 12:15:00 PM,1.24319,14.303,,,
195,06/29/16 12:30:00 PM,1.24323,14.379,,,
196,06/29/16 12:45:00 PM,1.2435,14.45,,,
197,06/29/16 01:00:00 PM,1.24342,14.529,,,
198,06/29/16 01:15:00 PM,1.2435,14.605,,,
199,06/29/16 01:30:00 PM,1.24342,14.676,,,
200,06/29/16 01:45:00 PM,1.24376,14.734,,,
201,06/29/16 02:00:00 PM,1.24437,14.809,,,
202,06/29/16 02:15:00 PM,1.24441,14.895,,,
203,06/29/16 02:30:00 PM,1.24441,14.963,,,
204,06/29/16 02:45:00 PM,1.24529,15.07,,,
205,06/29/16 03:00:00 PM,1.24456,15.151,,,
206,06/29/16 03:15:00 PM,1.24472,15.251,,,
207,06/29/16 03:30:00 PM,1.2451,15.303,,,
208,06/29/16 03:45:00 PM,1.24491,15.384,,,
209,06/29/16 04:00:00 PM,1.24559,15.463,,,
210,06/29/16 04:15:00 PM,1.24514,15.531,,,
211,06/29/16 04:30:00 PM,1.24578,15.59,,,
212,06/29/16 04:45:00 PM,1.24521,15.667,,,
213,06/29/16 05:00:00 PM,1.24418,15.731,,,
214,06/29/16 05:15:00 PM,1.24578,15.785,,,
215,06/29/16 05:30:00 PM,1.24559,15.836,,,
216,06/29/16 05:45:00 PM,1.24575,15.898,,,
217,06/29/16 06:00:00 PM,1.2462,15.94,,,
218,06/29/16 06:15:00 PM,1.24578,15.977,,,
219,06/29/16 06:30:00 PM,1.24632,16.01,,,
220,06/29/16 06:45:00 PM,1.24613,16.038,,,
221,06/29/16 07:00:00 PM,1.24628,16.056,,,
222,06/29/16 07:15:00 PM,1.24647,16.07,,,
223,06/29/16 07:30:00 PM,1.24666,16.074,,,
224,06/29/16 07:45:00 PM,1.24666,16.074,,,
225,06/29/16 08:00:00 PM,1.24666,16.071,,,
226,06/29/16 08:15:00 PM,1.2467,16.064,,,
227,06/29/16 08:30:00 PM,1.24674,16.053,,,
228,06/29/16 08:45:00 PM,1.24723,16.041,,,
229,06/29/16 09:00:00 PM,1.24678,16.028,,,
230,06/29/16 09:15:00 PM,1.24598,16.013,,,
231,06/29/16 09:30:00 PM,1.24662,15.992,,,
232,06/29/16 09:45:00 PM,1.24662,15.97,,,
233,06/29/16 10:00:00 PM,1.24659,15.942,,,
234,06/29/16 10:15:00 PM,1.24716,15.915,,,
235,06/29/16 10:30:00 PM,1.24659,15.883,,,
236,06/29/16 10:45:00 PM,1.24617,15.849,,,
237,06/29/16 11:00:00 PM,1.2464,15.812,,,
238,06/29/16 11:15:00 PM,1.24651,15.773,,,
239,06/29/16 11:30:00 PM,1.2462,15.733,,,
240,06/29/16 11:45:00 PM,1.24586,15.694,,,
241,06/30/16 12:00:00 AM,1.2459,15.652,,,
242,06/30/16 12:15:00 AM,1.24563,15.609,,,
243,06/30/16 12:30:00 AM,1.24571,15.564,,,
244,06/30/16 12:45:00 AM,1.2462,15.518,,,
245,06/30/16 01:00:00 AM,1.24556,15.472,,,
246,06/30/16 01:15:00 AM,1.24514,15.421,,,
247,06/30/16 01:30:00 AM,1.24498,15.373,,,
248,06/30/16 01:45:00 AM,1.24529,15.324,,,
249,06/30/16 02:00:00 AM,1.24506,15.273,,,
250,06/30/16 02:15:00 AM,1.24514,15.22,,,
251,06/30/16 02:30:00 AM,1.24445,15.167,,,
252,06/30/16 02:45:00 AM,1.24502,15.118,,,
253,06/30/16 03:00:00 AM,1.24502,15.067,,,
254,06/30/16 03:15:00 AM,1.24502,15.018,,,
255,06/30/16 03:30:00 AM,1.24472,14.972,,,
256,06/30/16 03:45:00 AM,1.24491,14.924,,,
257,06/30/16 04:00:00 AM,1.24445,14.88,,,
258,06/30/16 04:15:00 AM,1.24483,14.84,,,
259,06/30/16 04:30:00 AM,1.24472,14.798,,,
260,06/30/16 04:45:00 AM,1.2446,14.759,,,
261,06/30/16 05:00:00 AM,1.24468,14.72,,,
262,06/30/16 05:15:00 AM,1.24487,14.685,,,
263,06/30/16 05:30:00 AM,1.24483,14.65,,,
264,06/30/16 05:45:00 AM,1.24479,14.617,,,
265,06/30/16 06:00:00 AM,1.24475,14.586,,,
266,06/30/16 06:15:00 AM,1.24483,14.554,,,
267,06/30/16 06:30:00 AM,1.24479,14.524,,,
268,06/30/16 06:45:00 AM,1.24529,14.496,,,
269,06/30/16 07:00:00 AM,1.24468,14.475,,,
270,06/30/16 07:15:00 AM,1.2446,14.451,,,
271,06/30/16 07:30:00 AM,1.24514,14.43,,,
272,06/30/16 07:45:00 AM,1.24479,14.411,,,
273,06/30/16 08:00:00 AM,1.24491,14.399,,,
274,06/30/16 08:15:00 AM,1.24456,14.391,,,
275,06/30/16 08:30:00 AM,1.24525,14.382,,,
276,06/30/16 08:45:00 AM,1.24521,14.379,,,
277,06/30/16 09:00:00 AM,1.24502,14.375,,,
278,06/30/16 09:15:00 AM,1.24517,14.369,,,
279,06/30/16 09:30:00 AM,1.24502,14.372,,,
280,06/30/16 09:45:00 AM,1.24472,14.376,,,
281,06/30/16 10:00:00 AM,1.24502,14.382,,,
282,06/30/16 10:15:00 AM,1.24517,14.387,,,
283,06/30/16 10:30:00 AM,1.24483,14.396,,,
284,06/30/16 10:45:00 AM,1.24491,14.408,,,
285,06/30/16 11:00:00 AM,1.2451,14.409,,,
286,06/30/16 11:15:00 AM,1.24537,14.423,,,
287,06/30/16 11:30:00 AM,1.24609,14.444,,,
288,06/30/16 11:45:00 AM,1.24586,14.468,,,
289,06/30/16 12:00:00 PM,1.24578,14.486,,,
290,06/30/16 12:15:00 PM,1.24586,14.509,,,
291,06/30/16 12:30:00 PM,1.24578,14.527,,,
292,06/30/16 12:45:00 PM,1.24605,14.55,,,
293,06/30/16 01:00:00 PM,1.2464,14.577,,,
294,06/30/16 01:15:00 PM,1.24613,14.604,,,
295,06/30/16 01:30:00 PM,1.24567,14.626,,,
296,06/30/16 01:45:00 PM,1.24617,14.646,,,
297,06/30/16 02:00:00 PM,1.24598,14.662,,,
298,06/30/16 02:15:00 PM,1.24571,14.695,,,
299,06/30/16 02:30:00 PM,1.24548,14.737,,,
300,06/30/16 02:45:00 PM,1.24628,14.78,,,
301,06/30/16 03:00:00 PM,1.2459,14.837,,,
302,06/30/16 03:15:00 PM,1.24636,14.897,,,
303,06/30/16 03:30:00 PM,1.24647,14.927,,,
304,06/30/16 03:45:00 PM,1.24636,14.984,,,
305,06/30/16 04:00:00 PM,1.24601,15.076,,,
306,06/30/16 04:15:00 PM,1.2454,15.167,,,
307,06/30/16 04:30:00 PM,1.24662,15.214,,,
308,06/30/16 04:45:00 PM,1.24681,15.263,,,
309,06/30/16 05:00:00 PM,1.2467,15.345,,,
310,06/30/16 05:15:00 PM,1.24685,15.376,,,
311,06/30/16 05:30:00 PM,1.24678,15.418,,,
312,06/30/16 05:45:00 PM,1.24685,15.472,,,
313,06/30/16 06:00:00 PM,1.24708,15.494,,,
314,06/30/16 06:15:00 PM,1.24674,15.567,,,
315,06/30/16 06:30:00 PM,1.24796,15.606,,,
316,06/30/16 06:45:00 PM,1.24777,15.648,,,
317,06/30/16 07:00:00 PM,1.24819,15.658,,,
318,06/30/16 07:15:00 PM,1.24819,15.701,,,
319,06/30/16 07:30:00 PM,1.24807,15.739,,,
320,06/30/16 07:45:00 PM,1.24823,15.763,,,
321,06/30/16 08:00:00 PM,1.24788,15.779,,,
322,06/30/16 08:15:00 PM,1.24826,15.795,,,
323,06/30/16 08:30:00 PM,1.24819,15.807,,,
324,06/30/16 08:45:00 PM,1.24788,15.813,,,
325,06/30/16 09:00:00 PM,1.2483,15.812,,,
326,06/30/16 09:15:00 PM,1.24815,15.801,,,
327,06/30/16 09:30:00 PM,1.24811,15.789,,,
328,06/30/16 09:45:00 PM,1.24815,15.779,,,
329,06/30/16 10:00:00 PM,1.24788,15.767,,,
330,06/30/16 10:15:00 PM,1.24811,15.748,,,
331,06/30/16 10:30:00 PM,1.24777,15.721,,,
332,06/30/16 10:45:00 PM,1.24769,15.696,,,
333,06/30/16 11:00:00 PM,1.24769,15.666,,,
334,06/30/16 11:15:00 PM,1.24697,15.637,,,
335,06/30/16 11:30:00 PM,1.24739,15.612,,,
336,06/30/16 11:45:00 PM,1.2475,15.587,,,
337,07/01/2016 00:00,1.24693,15.561,,,
338,07/01/2016 00:15,1.24731,15.531,,,
339,07/01/2016 00:30,1.24743,15.5,,,
340,07/01/2016 00:45,1.24746,15.47,,,
341,07/01/2016 01:00,1.24727,15.439,,,
342,07/01/2016 01:15,1.24666,15.403,,,
343,07/01/2016 01:30,1.2472,15.366,,,
344,07/01/2016 01:45,1.2472,15.326,,,
345,07/01/2016 02:00,1.24659,15.285,,,
346,07/01/2016 02:15,1.24662,15.246,,,
347,07/01/2016 02:30,1.24666,15.206,,,
348,07/01/2016 02:45,1.24681,15.166,,,
349,07/01/2016 03:00,1.24655,15.124,,,
350,07/01/2016 03:15,1.24666,15.082,,,
351,07/01/2016 03:30,1.24636,15.042,,,
352,07/01/2016 03:45,1.24666,15.004,,,
353,07/01/2016 04:00,1.24697,14.972,,,
354,07/01/2016 04:15,1.24628,14.939,,,
355,07/01/2016 04:30,1.24701,14.906,,,
356,07/01/2016 04:45,1.24617,14.876,,,
357,07/01/2016 05:00,1.24651,14.849,,,
358,07/01/2016 05:15,1.2467,14.821,,,
359,07/01/2016 05:30,1.24613,14.795,,,
360,07/01/2016 05:45,1.2464,14.771,,,
361,07/01/2016 06:00,1.24655,14.746,,,
362,07/01/2016 06:15,1.24624,14.719,,,
363,07/01/2016 06:30,1.2462,14.692,,,
364,07/01/2016 06:45,1.24636,14.664,,,
365,07/01/2016 07:00,1.2464,14.638,,,
366,07/01/2016 07:15,1.24628,14.611,,,
367,07/01/2016 07:30,1.2464,14.586,,,
368,07/01/2016 07:45,1.24609,14.562,,,
369,07/01/2016 08:00,1.24628,14.541,,,
370,07/01/2016 08:15,1.24681,14.524,,,
371,07/01/2016 08:30,1.24601,14.514,,,
372,07/01/2016 08:45,1.24559,14.506,,,
373,07/01/2016 09:00,1.24678,14.499,,,
374,07/01/2016 09:15,1.24582,14.505,,,
375,07/01/2016 09:30,1.24624,14.512,,,
376,07/01/2016 09:45,1.24613,14.515,,,
377,07/01/2016 10:00,1.24647,14.536,,,
378,07/01/2016 10:15,1.24647,14.545,,,
379,07/01/2016 10:30,1.24647,14.569,,,
380,07/01/2016 10:45,1.24643,14.587,,,
381,07/01/2016 11:00,1.24659,14.601,,,
382,07/01/2016 11:15,1.24655,14.61,,,
383,07/01/2016 11:30,1.24643,14.625,,,
384,07/01/2016 11:45,1.24598,14.635,,,
385,07/01/2016 12:00,1.24613,14.646,,,
386,07/01/2016 12:15,1.24659,14.655,,,
387,07/01/2016 12:30,1.24643,14.664,,,
388,07/01/2016 12:45,1.2464,14.673,,,
389,07/01/2016 13:00,1.24678,14.686,,,
390,07/01/2016 13:15,1.24712,14.704,,,
391,07/01/2016 13:30,1.24681,14.758,,,
392,07/01/2016 13:45,1.24716,14.783,,,
393,07/01/2016 14:00,1.24727,14.831,,,
394,07/01/2016 14:15,1.24716,14.864,,,
395,07/01/2016 14:30,1.24781,14.904,,,
396,07/01/2016 14:45,1.24712,14.957,,,
397,07/01/2016 15:00,1.24743,14.984,,,
398,07/01/2016 15:15,1.24723,15.022,,,
399,07/01/2016 15:30,1.24701,15.054,,,
400,07/01/2016 15:45,1.24746,15.076,,,
401,07/01/2016 16:00,1.24693,15.094,,,
402,07/01/2016 16:15,1.24685,15.099,,,
403,07/01/2016 16:30,1.24754,15.113,,,
404,07/01/2016 16:45,1.24739,15.13,,,
405,07/01/2016 17:00,1.24758,15.145,,,
406,07/01/2016 17:15,1.24792,15.154,,,
407,07/01/2016 17:30,1.24796,15.161,,,
408,07/01/2016 17:45,1.24769,15.173,,,
409,07/01/2016 18:00,1.24861,15.197,,,
410,07/01/2016 18:15,1.24754,15.224,,,
411,07/01/2016 18:30,1.24723,15.249,,,
412,07/01/2016 18:45,1.24643,15.266,,,
413,07/01/2016 19:00,1.24689,15.305,,,
414,07/01/2016 19:15,1.24685,15.324,,,
415,07/01/2016 19:30,1.24704,15.337,,,
416,07/01/2016 19:45,1.24697,15.346,,,
417,07/01/2016 20:00,1.2472,15.355,,,
418,07/01/2016 20:15,1.24693,15.358,,,
419,07/01/2016 20:30,1.24769,15.349,,,
420,07/01/2016 20:45,1.24781,15.336,,,
421,07/01/2016 21:00,1.24811,15.324,,,
422,07/01/2016 21:15,1.24758,15.315,,,
423,07/01/2016 21:30,1.24826,15.303,,,
424,07/01/2016 21:45,1.24857,15.29,,,
425,07/01/2016 22:00,1.24765,15.279,,,
426,07/01/2016 22:15,1.24762,15.266,,,
427,07/01/2016 22:30,1.24865,15.251,,,
428,07/01/2016 22:45,1.24754,15.234,,,
429,07/01/2016 23:00,1.24735,15.22,,,
430,07/01/2016 23:15,1.24781,15.205,,,
431,07/01/2016 23:30,1.24838,15.17,,,
432,07/01/2016 23:45,1.24746,15.133,,,
433,07/02/2016 00:00,1.24796,15.088,,,
434,07/02/2016 00:15,1.24792,15.04,,,
435,07/02/2016 00:30,1.24754,14.984,,,
436,07/02/2016 00:45,1.24758,14.928,,,
437,07/02/2016 01:00,1.24792,14.876,,,
438,07/02/2016 01:15,1.24758,14.816,,,
439,07/02/2016 01:30,1.24762,14.752,,,
440,07/02/2016 01:45,1.24659,14.695,,,
441,07/02/2016 02:00,1.24716,14.637,,,
442,07/02/2016 02:15,1.24712,14.581,,,
443,07/02/2016 02:30,1.24712,14.527,,,
444,07/02/2016 02:45,1.24689,14.477,,,
445,07/02/2016 03:00,1.24624,14.429,,,
446,07/02/2016 03:15,1.24666,14.379,,,
447,07/02/2016 03:30,1.24693,14.334,,,
448,07/02/2016 03:45,1.24666,14.291,,,
449,07/02/2016 04:00,1.24857,14.25,,,
450,07/02/2016 04:15,1.24716,14.207,,,
451,07/02/2016 04:30,1.24643,14.167,,,
452,07/02/2016 04:45,1.24628,14.129,,,
453,07/02/2016 05:00,1.24643,14.09,,,
454,07/02/2016 05:15,1.24651,14.054,,,
455,07/02/2016 05:30,1.24659,14.018,,,
456,07/02/2016 05:45,1.2462,13.982,,,
457,07/02/2016 06:00,1.24598,13.951,,,
458,07/02/2016 06:15,1.24571,13.916,,,
459,07/02/2016 06:30,1.24674,13.883,,,
460,07/02/2016 06:45,1.24617,13.85,,,
461,07/02/2016 07:00,1.24601,13.822,,,
462,07/02/2016 07:15,1.24563,13.796,,,
463,07/02/2016 07:30,1.24594,13.774,,,
464,07/02/2016 07:45,1.24666,13.756,,,
